symbol,variant,dpk,tb_start,tb_end,date,mfr,fp_up,fp_down,fp_both,fp_none
TASK,union_bybar,4,813,813,2024-11-13,0.2564864961796023,1,0,0,0
TASK,union_nbhd,3,813,813,2024-11-13,0.2564864961796023,1,0,0,0
TASK,inter,4,813,813,2024-11-13,0.2564864961796023,1,0,0,0
BSBK,union_naive,3,1002,1006,2025-08-19,0.035766798402595334,0,0,0,5
BSBK,union_naive,3,1002,1006,2025-08-19,0.035766798402595334,0,0,0,5
BSBK,union_bybar,3,1002,1006,2025-08-19,0.035766798402595334,0,0,0,5
BSBK,union_bybar,3,1002,1006,2025-08-19,0.035766798402595334,0,0,0,5
PPIH,base_high,3,964,976,2025-06-25,0.37801894104515615,13,0,0,0
PPIH,base_high,5,964,976,2025-06-25,0.37801894104515615,13,0,0,0
PPIH,base_close,4,964,976,2025-06-25,0.37801894104515615,13,0,0,0
PPIH,wrap_high,3,964,976,2025-06-25,0.37801894104515615,13,0,0,0
PPIH,wrap_high,5,964,976,2025-06-25,0.37801894104515615,13,0,0,0
PPIH,union_naive,7,964,976,2025-06-25,0.37801894104515615,13,0,0,0
PPIH,union_naive,9,964,976,2025-06-25,0.37801894104515615,13,0,0,0
PPIH,union_bybar,6,964,976,2025-06-25,0.37801894104515615,13,0,0,0
PPIH,union_bybar,8,964,976,2025-06-25,0.37801894104515615,13,0,0,0
PPIH,union_nbhd,5,964,976,2025-06-25,0.37801894104515615,13,0,0,0
PPIH,union_nbhd,6,964,976,2025-06-25,0.37801894104515615,13,0,0,0
PPIH,base_high_nbhd,3,964,976,2025-06-25,0.37801894104515615,13,0,0,0
PPIH,base_high_nbhd,5,964,976,2025-06-25,0.37801894104515615,13,0,0,0
PPIH,inter,4,964,976,2025-06-25,0.37801894104515615,13,0,0,0
NEXM,base_high,4,533,533,2023-10-04,0.15614041633406583,0,0,0,1
NEXM,base_high,5,538,538,2023-10-11,0.01984126924056806,0,1,0,0
NEXM,base_high,6,538,538,2023-10-11,0.01984126924056806,0,1,0,0
NEXM,base_close,3,533,533,2023-10-04,0.15614041633406583,0,0,0,1
NEXM,base_close,4,538,538,2023-10-11,0.01984126924056806,0,1,0,0
NEXM,wrap_high,4,533,533,2023-10-04,0.15614041633406583,0,0,0,1
NEXM,wrap_high,5,538,538,2023-10-11,0.01984126924056806,0,1,0,0
NEXM,wrap_high,6,538,538,2023-10-11,0.01984126924056806,0,1,0,0
NEXM,union_naive,7,533,533,2023-10-04,0.15614041633406583,0,0,0,1
NEXM,union_naive,8,538,538,2023-10-11,0.01984126924056806,0,1,0,0
NEXM,union_naive,10,538,538,2023-10-11,0.01984126924056806,0,1,0,0
NEXM,union_bybar,6,533,533,2023-10-04,0.15614041633406583,0,0,0,1
NEXM,union_bybar,7,538,538,2023-10-11,0.01984126924056806,0,1,0,0
NEXM,union_bybar,8,538,538,2023-10-11,0.01984126924056806,0,1,0,0
NEXM,union_nbhd,6,533,533,2023-10-04,0.15614041633406583,0,0,0,1
NEXM,union_nbhd,6,538,538,2023-10-11,0.01984126924056806,0,1,0,0
NEXM,union_nbhd,7,538,538,2023-10-11,0.01984126924056806,0,1,0,0
NEXM,base_high_nbhd,4,533,533,2023-10-04,0.15614041633406583,0,0,0,1
NEXM,base_high_nbhd,5,538,538,2023-10-11,0.01984126924056806,0,1,0,0
NEXM,base_high_nbhd,6,538,538,2023-10-11,0.01984126924056806,0,1,0,0
NEXM,inter,6,533,533,2023-10-04,0.15614041633406583,0,0,0,1
NEXM,inter,7,538,538,2023-10-11,0.01984126924056806,0,1,0,0
SEII,base_high,3,155,155,2022-04-01,2.703703662822604,1,0,0,0
SEII,base_high,4,155,155,2022-04-01,2.703703662822604,1,0,0,0
SEII,base_close,4,155,155,2022-04-01,2.703703662822604,1,0,0,0
SEII,base_close,5,155,155,2022-04-01,2.703703662822604,1,0,0,0
SEII,wrap_high,3,155,155,2022-04-01,2.703703662822604,1,0,0,0
SEII,wrap_high,4,155,155,2022-04-01,2.703703662822604,1,0,0,0
SEII,union_naive,7,155,155,2022-04-01,2.703703662822604,1,0,0,0
SEII,union_naive,8,155,155,2022-04-01,2.703703662822604,1,0,0,0
SEII,union_naive,9,155,155,2022-04-01,2.703703662822604,1,0,0,0
SEII,union_bybar,4,155,155,2022-04-01,2.703703662822604,1,0,0,0
SEII,union_bybar,5,155,155,2022-04-01,2.703703662822604,1,0,0,0
SEII,union_bybar,6,155,155,2022-04-01,2.703703662822604,1,0,0,0
SEII,union_nbhd,4,155,155,2022-04-01,2.703703662822604,1,0,0,0
SEII,union_nbhd,5,155,155,2022-04-01,2.703703662822604,1,0,0,0
SEII,union_nbhd,5,155,155,2022-04-01,2.703703662822604,1,0,0,0
SEII,base_high_nbhd,3,155,155,2022-04-01,2.703703662822604,1,0,0,0
SEII,base_high_nbhd,4,155,155,2022-04-01,2.703703662822604,1,0,0,0
SEII,inter,4,155,155,2022-04-01,2.703703662822604,1,0,0,0
BKD,base_high,4,569,569,2023-11-24,0.16920148816700542,0,0,0,1
BKD,base_high,6,569,569,2023-11-24,0.16920148816700542,0,0,0,1
BKD,base_close,3,569,569,2023-11-24,0.16920148816700542,0,0,0,1
BKD,base_close,5,569,569,2023-11-24,0.16920148816700542,0,0,0,1
BKD,wrap_high,4,569,569,2023-11-24,0.16920148816700542,0,0,0,1
BKD,wrap_high,6,569,569,2023-11-24,0.16920148816700542,0,0,0,1
BKD,union_naive,7,569,569,2023-11-24,0.16920148816700542,0,0,0,1
BKD,union_naive,11,569,569,2023-11-24,0.16920148816700542,0,0,0,1
BKD,union_bybar,7,569,569,2023-11-24,0.16920148816700542,0,0,0,1
BKD,union_bybar,11,569,569,2023-11-24,0.16920148816700542,0,0,0,1
BKD,union_nbhd,4,569,569,2023-11-24,0.16920148816700542,0,0,0,1
BKD,union_nbhd,6,569,569,2023-11-24,0.16920148816700542,0,0,0,1
BKD,base_high_nbhd,4,569,569,2023-11-24,0.16920148816700542,0,0,0,1
BKD,base_high_nbhd,6,569,569,2023-11-24,0.16920148816700542,0,0,0,1
BKD,inter,7,569,569,2023-11-24,0.16920148816700542,0,0,0,1
BKD,inter,11,569,569,2023-11-24,0.16920148816700542,0,0,0,1
USIO,base_high,4,437,438,2023-05-17,0.03524512976020111,0,0,0,2
USIO,base_high,3,540,549,2023-10-13,0.05864640377921402,0,5,0,5
USIO,base_high,8,853,856,2025-01-14,0.16529978010918106,0,4,0,0
USIO,base_high,9,853,856,2025-01-14,0.16529978010918106,0,4,0,0
USIO,base_close,3,437,438,2023-05-17,0.03524512976020111,0,0,0,2
USIO,wrap_high,4,437,438,2023-05-17,0.03524512976020111,0,0,0,2
USIO,wrap_high,3,540,549,2023-10-13,0.05864640377921402,0,5,0,5
USIO,wrap_high,8,853,856,2025-01-14,0.16529978010918106,0,4,0,0
USIO,wrap_high,9,853,856,2025-01-14,0.16529978010918106,0,4,0,0
USIO,union_naive,7,437,438,2023-05-17,0.03524512976020111,0,0,0,2
USIO,union_naive,12,853,856,2025-01-14,0.16529978010918106,0,4,0,0
USIO,union_naive,14,853,856,2025-01-14,0.16529978010918106,0,4,0,0
USIO,union_naive,6,978,989,2025-07-16,0.14756506918459314,0,12,0,0
USIO,union_bybar,6,437,438,2023-05-17,0.03524512976020111,0,0,0,2
USIO,union_bybar,11,853,856,2025-01-14,0.16529978010918106,0,4,0,0
USIO,union_bybar,12,853,856,2025-01-14,0.16529978010918106,0,4,0,0
USIO,union_bybar,6,978,989,2025-07-16,0.14756506918459314,0,12,0,0
USIO,union_nbhd,4,437,438,2023-05-17,0.03524512976020111,0,0,0,2
USIO,union_nbhd,8,853,856,2025-01-14,0.16529978010918106,0,4,0,0
USIO,union_nbhd,9,853,856,2025-01-14,0.16529978010918106,0,4,0,0
USIO,union_nbhd,4,978,989,2025-07-16,0.14756506918459314,0,12,0,0
USIO,base_high_nbhd,4,437,438,2023-05-17,0.03524512976020111,0,0,0,2
USIO,base_high_nbhd,3,540,549,2023-10-13,0.05864640377921402,0,5,0,5
USIO,base_high_nbhd,8,853,856,2025-01-14,0.16529978010918106,0,4,0,0
USIO,base_high_nbhd,9,853,856,2025-01-14,0.16529978010918106,0,4,0,0
USIO,inter,5,437,438,2023-05-17,0.03524512976020111,0,0,0,2
QUBT,base_high,4,202,202,2022-06-09,0.13372093909749982,0,1,0,0
QUBT,base_high,4,1026,1028,2025-09-23,0.223231728002837,0,3,0,0
QUBT,base_close,4,1026,1028,2025-09-23,0.223231728002837,0,3,0,0
QUBT,wrap_high,4,202,202,2022-06-09,0.13372093909749982,0,1,0,0
QUBT,wrap_high,4,1026,1028,2025-09-23,0.223231728002837,0,3,0,0
QUBT,union_naive,6,202,202,2022-06-09,0.13372093909749982,0,1,0,0
QUBT,union_naive,8,1026,1028,2025-09-23,0.223231728002837,0,3,0,0
QUBT,union_bybar,4,202,202,2022-06-09,0.13372093909749982,0,1,0,0
QUBT,union_bybar,6,1026,1028,2025-09-23,0.223231728002837,0,3,0,0
QUBT,union_nbhd,4,202,202,2022-06-09,0.13372093909749982,0,1,0,0
QUBT,union_nbhd,4,1026,1028,2025-09-23,0.223231728002837,0,3,0,0
QUBT,base_high_nbhd,4,202,202,2022-06-09,0.13372093909749982,0,1,0,0
QUBT,base_high_nbhd,4,1026,1028,2025-09-23,0.223231728002837,0,3,0,0
QUBT,inter,6,799,800,2024-10-24,23.795036534035226,2,0,0,0
QUBT,inter,6,1026,1028,2025-09-23,0.223231728002837,0,3,0,0
SNES,base_high,3,969,975,2025-07-02,0.23095817013540287,0,0,0,7
SNES,base_high,4,969,975,2025-07-02,0.23095817013540287,0,0,0,7
SNES,wrap_high,3,969,975,2025-07-02,0.23095817013540287,0,0,0,7
SNES,wrap_high,4,969,975,2025-07-02,0.23095817013540287,0,0,0,7
SNES,base_high_nbhd,3,969,975,2025-07-02,0.23095817013540287,0,0,0,7
SNES,base_high_nbhd,4,969,975,2025-07-02,0.23095817013540287,0,0,0,7
SNES,inter,4,969,975,2025-07-02,0.23095817013540287,0,0,0,7
SNES,inter,6,969,975,2025-07-02,0.23095817013540287,0,0,0,7
SNES,inter,7,969,975,2025-07-02,0.23095817013540287,0,0,0,7
ORBS,base_high,4,462,462,2024-03-21,0.16905067675221686,0,1,0,0
ORBS,base_high,3,596,597,2024-10-02,0.11051061920427652,0,0,0,2
ORBS,base_close,4,596,597,2024-10-02,0.11051061920427652,0,0,0,2
ORBS,wrap_high,4,462,462,2024-03-21,0.16905067675221686,0,1,0,0
ORBS,wrap_high,3,596,597,2024-10-02,0.11051061920427652,0,0,0,2
ORBS,union_naive,7,596,597,2024-10-02,0.11051061920427652,0,0,0,2
ORBS,union_bybar,7,596,597,2024-10-02,0.11051061920427652,0,0,0,2
ORBS,union_nbhd,4,596,597,2024-10-02,0.11051061920427652,0,0,0,2
ORBS,base_high_nbhd,4,462,462,2024-03-21,0.16905067675221686,0,1,0,0
ORBS,base_high_nbhd,3,596,597,2024-10-02,0.11051061920427652,0,0,0,2
ORBS,inter,7,596,597,2024-10-02,0.11051061920427652,0,0,0,2
RFIL,base_high,3,975,977,2025-07-11,0.25182607279613634,0,0,0,3
RFIL,base_high,3,980,980,2025-07-18,0.31009953958423186,0,0,0,1
RFIL,base_close,3,975,977,2025-07-11,0.25182607279613634,0,0,0,3
RFIL,wrap_high,3,975,977,2025-07-11,0.25182607279613634,0,0,0,3
RFIL,wrap_high,3,980,980,2025-07-18,0.31009953958423186,0,0,0,1
RFIL,union_naive,3,966,966,2025-06-27,0.6300884748123223,1,0,0,0
RFIL,union_naive,4,970,971,2025-07-03,0.3480114154787167,1,0,0,1
RFIL,union_naive,6,975,977,2025-07-11,0.25182607279613634,0,0,0,3
RFIL,union_naive,6,980,980,2025-07-18,0.31009953958423186,0,0,0,1
RFIL,union_naive,7,986,986,2025-07-28,0.12028307934255844,0,1,0,0
RFIL,union_naive,3,1112,1112,2026-01-27,,0,0,0,0
RFIL,union_naive,4,1112,1112,2026-01-27,,0,0,0,0
RFIL,union_bybar,3,975,977,2025-07-11,0.25182607279613634,0,0,0,3
RFIL,union_bybar,3,980,980,2025-07-18,0.31009953958423186,0,0,0,1
RFIL,union_bybar,4,986,986,2025-07-28,0.12028307934255844,0,1,0,0
RFIL,union_bybar,3,1112,1112,2026-01-27,,0,0,0,0
RFIL,union_bybar,4,1112,1112,2026-01-27,,0,0,0,0
RFIL,union_nbhd,3,975,977,2025-07-11,0.25182607279613634,0,0,0,3
RFIL,union_nbhd,3,980,980,2025-07-18,0.31009953958423186,0,0,0,1
RFIL,union_nbhd,4,986,986,2025-07-28,0.12028307934255844,0,1,0,0
RFIL,base_high_nbhd,3,975,977,2025-07-11,0.25182607279613634,0,0,0,3
RFIL,base_high_nbhd,3,980,980,2025-07-18,0.31009953958423186,0,0,0,1
RFIL,inter,3,1112,1112,2026-01-27,,0,0,0,0
RFIL,inter,4,1112,1112,2026-01-27,,0,0,0,0
MOBX,base_close,3,828,835,2024-12-05,1.161675286984234,7,0,0,1
MOBX,base_close,3,983,983,2025-07-23,0.21008404034795802,0,1,0,0
MOBX,base_close,4,983,983,2025-07-23,0.21008404034795802,0,1,0,0
MOBX,union_naive,5,828,835,2024-12-05,1.161675286984234,7,0,0,1
MOBX,union_naive,3,983,983,2025-07-23,0.21008404034795802,0,1,0,0
MOBX,union_naive,6,983,983,2025-07-23,0.21008404034795802,0,1,0,0
MOBX,union_bybar,5,828,835,2024-12-05,1.161675286984234,7,0,0,1
MOBX,union_bybar,3,983,983,2025-07-23,0.21008404034795802,0,1,0,0
MOBX,union_bybar,5,983,983,2025-07-23,0.21008404034795802,0,1,0,0
MOBX,union_nbhd,3,828,835,2024-12-05,1.161675286984234,7,0,0,1
MOBX,union_nbhd,3,983,983,2025-07-23,0.21008404034795802,0,1,0,0
MOBX,union_nbhd,4,983,983,2025-07-23,0.21008404034795802,0,1,0,0
TBPH,base_high,4,1004,1012,2025-08-21,0.09619310257887571,0,0,0,9
TBPH,wrap_high,4,1004,1012,2025-08-21,0.09619310257887571,0,0,0,9
TBPH,base_high_nbhd,4,1004,1012,2025-08-21,0.09619310257887571,0,0,0,9
COPAF,inter,5,1098,1098,2026-01-06,0.7241378719732017,1,0,0,0
EJH,base_high,5,904,905,2025-03-28,0.10353028613898185,0,2,0,0
EJH,base_high,5,911,916,2025-04-08,0.06015186587816527,0,6,0,0
EJH,wrap_high,5,904,905,2025-03-28,0.10353028613898185,0,2,0,0
EJH,wrap_high,5,911,916,2025-04-08,0.06015186587816527,0,6,0,0
EJH,base_high_nbhd,5,904,905,2025-03-28,0.10353028613898185,0,2,0,0
EJH,base_high_nbhd,5,911,916,2025-04-08,0.06015186587816527,0,6,0,0
EJH,inter,5,904,905,2025-03-28,0.10353028613898185,0,2,0,0
DFH,union_naive,4,590,592,2023-12-26,0.05653854403825753,0,2,0,1
WDLF,base_close,3,240,244,2022-08-04,0.4489130130815392,0,0,0,5
WDLF,union_naive,4,240,244,2022-08-04,0.4489130130815392,0,0,0,5
WDLF,union_bybar,3,240,244,2022-08-04,0.4489130130815392,0,0,0,5
WDLF,union_nbhd,3,240,244,2022-08-04,0.4489130130815392,0,0,0,5
AMFN,union_naive,4,1022,1038,2025-09-17,10.235293626876608,0,0,0,0
FULT,base_high,3,686,689,2024-05-14,0.079581787341518,1,0,0,3
FULT,wrap_high,3,686,689,2024-05-14,0.079581787341518,1,0,0,3
FULT,union_naive,3,686,689,2024-05-14,0.079581787341518,1,0,0,3
FULT,union_bybar,3,686,689,2024-05-14,0.079581787341518,1,0,0,3
FULT,union_nbhd,3,686,689,2024-05-14,0.079581787341518,1,0,0,3
FULT,base_high_nbhd,3,686,689,2024-05-14,0.079581787341518,1,0,0,3
PESI,base_high,4,375,380,2023-02-16,0.8405819304077427,6,0,0,0
PESI,base_close,3,375,380,2023-02-16,0.8405819304077427,6,0,0,0
PESI,base_close,4,375,380,2023-02-16,0.8405819304077427,6,0,0,0
PESI,wrap_high,4,375,380,2023-02-16,0.8405819304077427,6,0,0,0
PESI,union_naive,4,375,380,2023-02-16,0.8405819304077427,6,0,0,0
PESI,union_naive,5,375,380,2023-02-16,0.8405819304077427,6,0,0,0
PESI,union_naive,8,375,380,2023-02-16,0.8405819304077427,6,0,0,0
PESI,union_bybar,4,375,380,2023-02-16,0.8405819304077427,6,0,0,0
PESI,union_bybar,5,375,380,2023-02-16,0.8405819304077427,6,0,0,0
PESI,union_bybar,8,375,380,2023-02-16,0.8405819304077427,6,0,0,0
PESI,union_nbhd,3,375,380,2023-02-16,0.8405819304077427,6,0,0,0
PESI,union_nbhd,4,375,380,2023-02-16,0.8405819304077427,6,0,0,0
PESI,union_nbhd,6,375,380,2023-02-16,0.8405819304077427,6,0,0,0
PESI,base_high_nbhd,4,375,380,2023-02-16,0.8405819304077427,6,0,0,0
NVTS,base_high,8,910,911,2025-06-06,0.4163052957049995,0,0,0,2
NVTS,base_high,6,1006,1008,2025-10-23,0.06792617240524453,0,3,0,0
NVTS,base_close,7,910,911,2025-06-06,0.4163052957049995,0,0,0,2
NVTS,base_close,8,910,911,2025-06-06,0.4163052957049995,0,0,0,2
NVTS,base_close,4,1006,1008,2025-10-23,0.06792617240524453,0,3,0,0
NVTS,base_close,5,1006,1008,2025-10-23,0.06792617240524453,0,3,0,0
NVTS,wrap_high,8,910,911,2025-06-06,0.4163052957049995,0,0,0,2
NVTS,wrap_high,6,1006,1008,2025-10-23,0.06792617240524453,0,3,0,0
NVTS,union_naive,14,910,911,2025-06-06,0.4163052957049995,0,0,0,2
NVTS,union_naive,16,910,911,2025-06-06,0.4163052957049995,0,0,0,2
NVTS,union_naive,10,1006,1008,2025-10-23,0.06792617240524453,0,3,0,0
NVTS,union_naive,11,1006,1008,2025-10-23,0.06792617240524453,0,3,0,0
NVTS,union_bybar,11,910,911,2025-06-06,0.4163052957049995,0,0,0,2
NVTS,union_bybar,13,910,911,2025-06-06,0.4163052957049995,0,0,0,2
NVTS,union_bybar,8,1006,1008,2025-10-23,0.06792617240524453,0,3,0,0
NVTS,union_bybar,9,1006,1008,2025-10-23,0.06792617240524453,0,3,0,0
NVTS,union_nbhd,8,910,911,2025-06-06,0.4163052957049995,0,0,0,2
NVTS,union_nbhd,10,910,911,2025-06-06,0.4163052957049995,0,0,0,2
NVTS,union_nbhd,6,1006,1008,2025-10-23,0.06792617240524453,0,3,0,0
NVTS,union_nbhd,7,1006,1008,2025-10-23,0.06792617240524453,0,3,0,0
NVTS,base_high_nbhd,8,910,911,2025-06-06,0.4163052957049995,0,0,0,2
NVTS,base_high_nbhd,6,1006,1008,2025-10-23,0.06792617240524453,0,3,0,0
NVTS,inter,12,910,911,2025-06-06,0.4163052957049995,0,0,0,2
NVTS,inter,8,1006,1008,2025-10-23,0.06792617240524453,0,3,0,0
DYNR,base_high,5,222,222,2022-07-11,0.06222226884629989,0,1,0,0
DYNR,base_high,3,324,324,2022-12-02,0.03319498790742981,0,0,0,0
DYNR,base_high,3,484,484,2023-07-26,-0.03678926245651348,0,1,0,0
DYNR,base_close,3,324,324,2022-12-02,0.03319498790742981,0,0,0,0
DYNR,base_close,4,484,484,2023-07-26,-0.03678926245651348,0,1,0,0
DYNR,wrap_high,5,222,222,2022-07-11,0.06222226884629989,0,1,0,0
DYNR,wrap_high,3,324,324,2022-12-02,0.03319498790742981,0,0,0,0
DYNR,wrap_high,3,484,484,2023-07-26,-0.03678926245651348,0,1,0,0
DYNR,union_naive,10,222,222,2022-07-11,0.06222226884629989,0,1,0,0
DYNR,union_naive,6,324,324,2022-12-02,0.03319498790742981,0,0,0,0
DYNR,union_naive,7,484,484,2023-07-26,-0.03678926245651348,0,1,0,0
DYNR,union_bybar,8,222,222,2022-07-11,0.06222226884629989,0,1,0,0
DYNR,union_bybar,4,324,324,2022-12-02,0.03319498790742981,0,0,0,0
DYNR,union_bybar,4,484,484,2023-07-26,-0.03678926245651348,0,1,0,0
DYNR,union_nbhd,6,222,222,2022-07-11,0.06222226884629989,0,1,0,0
DYNR,union_nbhd,3,324,324,2022-12-02,0.03319498790742981,0,0,0,0
DYNR,union_nbhd,4,484,484,2023-07-26,-0.03678926245651348,0,1,0,0
DYNR,base_high_nbhd,5,222,222,2022-07-11,0.06222226884629989,0,1,0,0
DYNR,base_high_nbhd,3,324,324,2022-12-02,0.03319498790742981,0,0,0,0
DYNR,base_high_nbhd,3,484,484,2023-07-26,-0.03678926245651348,0,1,0,0
DYNR,inter,4,324,324,2022-12-02,0.03319498790742981,0,0,0,0
DYNR,inter,4,484,484,2023-07-26,-0.03678926245651348,0,1,0,0
BBBY,inter,4,983,984,2025-07-23,0.03859360792298849,0,1,0,1
BBBY,inter,6,986,986,2025-07-28,0.1145630417136212,0,0,0,1
CAPC,base_high,11,856,857,2025-01-17,0.06084960941784867,0,2,0,0
CAPC,base_close,9,856,857,2025-01-17,0.06084960941784867,0,2,0,0
CAPC,wrap_high,11,856,857,2025-01-17,0.06084960941784867,0,2,0,0
CAPC,union_naive,20,856,857,2025-01-17,0.06084960941784867,0,2,0,0
CAPC,union_bybar,16,856,857,2025-01-17,0.06084960941784867,0,2,0,0
CAPC,union_nbhd,13,856,857,2025-01-17,0.06084960941784867,0,2,0,0
CAPC,base_high_nbhd,11,856,857,2025-01-17,0.06084960941784867,0,2,0,0
CAPC,inter,16,856,857,2025-01-17,0.06084960941784867,0,2,0,0
GNLX,base_high,4,502,505,2025-01-28,0.4827516361125241,4,0,0,0
GNLX,wrap_high,4,502,505,2025-01-28,0.4827516361125241,4,0,0,0
GNLX,union_naive,7,502,505,2025-01-28,0.4827516361125241,4,0,0,0
GNLX,union_bybar,4,502,505,2025-01-28,0.4827516361125241,4,0,0,0
GNLX,union_nbhd,4,502,505,2025-01-28,0.4827516361125241,4,0,0,0
GNLX,base_high_nbhd,4,502,505,2025-01-28,0.4827516361125241,4,0,0,0
GNLX,inter,4,502,505,2025-01-28,0.4827516361125241,4,0,0,0
CCM,base_high,3,928,928,2025-05-02,0.39420286269529514,0,0,0,1
CCM,base_close,3,928,928,2025-05-02,0.39420286269529514,0,0,0,1
CCM,base_close,4,928,928,2025-05-02,0.39420286269529514,0,0,0,1
CCM,wrap_high,3,928,928,2025-05-02,0.39420286269529514,0,0,0,1
CCM,base_high_nbhd,3,928,928,2025-05-02,0.39420286269529514,0,0,0,1
CCM,inter,3,928,928,2025-05-02,0.39420286269529514,0,0,0,1
AB,union_naive,3,860,860,2025-01-24,0.01571345718275241,0,1,0,0
AB,union_bybar,3,860,860,2025-01-24,0.01571345718275241,0,1,0,0
FOUR,inter,3,587,593,2023-12-20,0.08188145954271867,1,0,0,6
DSP,base_high,4,501,502,2023-08-18,0.2056890409022284,0,0,0,2
DSP,base_high,4,501,502,2023-08-18,0.2056890409022284,0,0,0,2
DSP,base_high,5,509,509,2023-08-30,0.08006283171810047,0,1,0,0
DSP,base_high,6,509,509,2023-08-30,0.08006283171810047,0,1,0,0
DSP,wrap_high,4,501,502,2023-08-18,0.2056890409022284,0,0,0,2
DSP,wrap_high,4,501,502,2023-08-18,0.2056890409022284,0,0,0,2
DSP,wrap_high,5,509,509,2023-08-30,0.08006283171810047,0,1,0,0
DSP,wrap_high,6,509,509,2023-08-30,0.08006283171810047,0,1,0,0
DSP,base_high_nbhd,4,501,502,2023-08-18,0.2056890409022284,0,0,0,2
DSP,base_high_nbhd,4,501,502,2023-08-18,0.2056890409022284,0,0,0,2
DSP,base_high_nbhd,5,509,509,2023-08-30,0.08006283171810047,0,1,0,0
DSP,base_high_nbhd,6,509,509,2023-08-30,0.08006283171810047,0,1,0,0
DSP,inter,7,501,502,2023-08-18,0.2056890409022284,0,0,0,2
DSP,inter,11,509,509,2023-08-30,0.08006283171810047,0,1,0,0
DSP,inter,6,819,826,2024-11-21,0.1687087873778327,0,0,0,8
GLBS,base_high,3,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,base_high,4,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,base_high,5,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,base_close,3,150,151,2022-03-25,0.12000500037755624,0,0,0,2
GLBS,base_close,3,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,base_close,3,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,base_close,5,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,wrap_high,3,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,wrap_high,4,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,wrap_high,5,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,union_naive,4,150,151,2022-03-25,0.12000500037755624,0,0,0,2
GLBS,union_naive,3,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,union_naive,5,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,union_naive,6,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,union_naive,7,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,union_naive,10,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,union_bybar,4,150,151,2022-03-25,0.12000500037755624,0,0,0,2
GLBS,union_bybar,4,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,union_bybar,5,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,union_bybar,5,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,union_bybar,8,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,union_nbhd,3,150,151,2022-03-25,0.12000500037755624,0,0,0,2
GLBS,union_nbhd,3,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,union_nbhd,4,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,union_nbhd,4,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,union_nbhd,6,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,base_high_nbhd,3,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,base_high_nbhd,4,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,base_high_nbhd,5,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,inter,3,535,541,2023-10-06,0.27149743765335066,0,0,0,7
GLBS,inter,6,535,541,2023-10-06,0.27149743765335066,0,0,0,7
PWP,base_high,3,586,586,2023-12-19,0.06984128342673968,0,1,0,0
PWP,base_high,3,586,586,2023-12-19,0.06984128342673968,0,1,0,0
PWP,wrap_high,3,586,586,2023-12-19,0.06984128342673968,0,1,0,0
PWP,wrap_high,3,586,586,2023-12-19,0.06984128342673968,0,1,0,0
PWP,union_naive,4,586,586,2023-12-19,0.06984128342673968,0,1,0,0
PWP,union_naive,4,586,586,2023-12-19,0.06984128342673968,0,1,0,0
PWP,union_naive,3,972,974,2025-07-08,0.12088889246240164,0,0,0,3
PWP,union_bybar,4,586,586,2023-12-19,0.06984128342673968,0,1,0,0
PWP,union_bybar,4,586,586,2023-12-19,0.06984128342673968,0,1,0,0
PWP,union_bybar,3,972,974,2025-07-08,0.12088889246240164,0,0,0,3
PWP,union_nbhd,4,586,586,2023-12-19,0.06984128342673968,0,1,0,0
PWP,union_nbhd,4,586,586,2023-12-19,0.06984128342673968,0,1,0,0
PWP,base_high_nbhd,3,586,586,2023-12-19,0.06984128342673968,0,1,0,0
PWP,base_high_nbhd,3,586,586,2023-12-19,0.06984128342673968,0,1,0,0
APYX,base_high,6,1037,1040,2025-10-08,0.5017344438041507,4,0,0,0
APYX,base_high,7,1043,1043,2025-10-16,0.4276527996743402,1,0,0,0
APYX,base_close,4,443,448,2023-05-25,0.25221622166409224,0,1,0,5
APYX,base_close,5,948,957,2025-06-02,0.6075265443542801,9,0,0,1
