symbol,match_id,tb_id,bo_id,burst_id,group,n_burst_variants,is_rep,own_burst_exists,own_burst_qualified,burst_count,bo_rank_in_burst,bars_bo_to_burst_end,first_bo_idx,last_bo_idx,tb_start,tb_end,tb_date,first_drought,distinct_pk,max_bar_vol_ratio,peak_age_max,fr,dd,fp_up,fp_down,fp_both,fp_none,n_buy_bars,fp4_up,fp4_down,fp6_up,fp6_down,atr_pct,close_at_buy
SDST,bb_v1@266-271#bo:bo_266#0|burst:burst_266_267#0|tb:tb_270_271#0,tb_270_271#0,bo_266#0,burst_266_267#0,新增,1,1,1,0,2,1,1,266,267,270,271,2025-10-17,105,5,12.342999707819995,93,0.02278863321617297,-0.4215418327956805,0,2,0,0,2,0,2,0,1,0.11813543419944002,5.309999942779541
SDST,bb_v1@266-271#bo:bo_267#0|burst:burst_266_267#0|tb:tb_270_271#1,tb_270_271#1,bo_267#0,burst_266_267#0,原有,1,1,1,1,2,2,0,266,267,270,271,2025-10-17,105,5,12.342999707819995,93,0.02278863321617297,-0.4215418327956805,0,2,0,0,2,0,2,0,1,0.11813543419944002,5.309999942779541
RILY,bb_v1@108-110#bo:bo_108#0|burst:burst_108_110#0|tb:tb_110#0,tb_110#0,bo_108#0,burst_108_110#0,新增,1,1,1,0,2,1,2,108,110,110,110,2025-02-28,88,4,14.322821227178293,61,0.07824726298077267,-0.5821596037430896,0,1,0,0,1,0,1,0,1,0.09799123718896788,6.389999866485596
SIFY,bb_v1@94-102#bo:bo_94#0|burst:burst_94_102#0|tb:tb_99#0,tb_99#0,bo_94#0,burst_94_102#0,新增,1,1,1,0,3,1,8,94,102,99,99,2025-02-12,74,3,3.6159199895508745,79,0.4098764862307096,-0.13580250983520747,1,0,0,0,1,1,0,0,0,0.07598274343251112,4.050000190734863
SIFY,bb_v1@94-102#bo:bo_96#0|burst:burst_94_102#0|tb:tb_99#1,tb_99#1,bo_96#0,burst_94_102#0,新增,1,1,1,0,3,2,6,94,102,99,99,2025-02-12,74,3,3.6159199895508745,79,0.4098764862307096,-0.13580250983520747,1,0,0,0,1,1,0,0,0,0.07598274343251112,4.050000190734863
SIFY,bb_v1@94-122#bo:bo_102#0|burst:burst_94_102#0|tb:tb_108_122#0,tb_108_122#0,bo_102#0,burst_94_102#0,原有,1,1,1,1,3,3,0,94,102,108,122,2025-02-26,74,3,3.6159199895508745,79,0.05183318054223109,-0.25887418842071536,0,0,0,15,15,0,11,0,0,0.0847228349891958,4.800000190734863
SBFM,bb_v1@262-277#bo:bo_267#0|burst:burst_262_268#0|tb:tb_274_277#0,tb_274_277#0,bo_267#0,burst_262_268#0,新增,1,1,1,0,3,2,1,262,268,274,277,2025-10-23,82,3,12.455017301038062,87,0.085315801000512,-0.3355081452964894,0,4,0,0,4,0,4,0,4,0.056474929047325866,18.5
SBFM,bb_v1@262-277#bo:bo_268#0|burst:burst_262_268#0|tb:tb_274_277#1,tb_274_277#1,bo_268#0,burst_262_268#0,原有,1,1,1,1,3,3,0,262,268,274,277,2025-10-23,82,3,12.455017301038062,87,0.085315801000512,-0.3355081452964894,0,4,0,0,4,0,4,0,4,0.056474929047325866,18.5
SBGI,bb_v1@284-288#bo:bo_284#0|burst:burst_284_287#0|tb:tb_288#0,tb_288#0,bo_284#0,burst_284_287#0,新增,3,1,1,0,2,1,3,284,287,288,288,2025-11-12,227,3,3.2317205345228324,213,0.07322924134518516,-0.13087089484769987,0,0,0,1,1,0,1,0,0,0.03160041035469778,15.82875919342041
SBGI,bb_v1@284-288#bo:bo_284#0|burst:burst_284_288#0|tb:tb_288#0,tb_288#0,bo_284#0,burst_284_288#0,新增,3,0,1,0,3,1,4,284,288,288,288,2025-11-12,227,4,3.2317205345228324,213,0.07322924134518516,-0.13087089484769987,0,0,0,1,1,0,1,0,0,0.03160041035469778,15.82875919342041
SBGI,bb_v1@284-291#bo:bo_284#0|burst:burst_284_291#0|tb:tb_288#0,tb_288#0,bo_284#0,burst_284_291#0,新增,3,0,1,0,4,1,7,284,291,288,288,2025-11-12,227,4,3.2317205345228324,217,0.07322924134518516,-0.13087089484769987,0,0,0,1,1,0,1,0,0,0.03160041035469778,15.82875919342041
SCTSF,bb_v1@220-231#bo:bo_224#0|burst:burst_220_231#0|tb:tb_226_230#0,tb_226_230#0,bo_224#0,burst_220_231#0,新增,1,1,1,0,3,2,7,220,231,226,230,2025-08-15,116,3,5.155959447391921,185,0.7511827018334232,-0.013397159294080719,5,0,0,0,5,5,0,5,0,0.0434227707378009,0.8119999766349792
SCTSF,bb_v1@220-247#bo:bo_231#0|burst:burst_220_231#0|tb:tb_246_247#0,tb_246_247#0,bo_231#0,burst_220_231#0,原有,1,1,1,1,3,3,0,220,231,246,247,2025-09-15,116,3,5.155959447391921,185,0.08322654329606283,-0.16403164160925027,0,0,0,2,2,0,0,0,0,0.05672024640811963,1.2799999713897705
SHIM,bb_v1@311-322#bo:bo_318#0|burst:burst_311_318#0|tb:tb_321_322#0,tb_321_322#0,bo_318#0,burst_311_318#0,原有,5,1,1,1,2,2,0,311,318,321,322,2025-12-31,78,3,5.973053892215569,60,0.5321917329502959,-0.017123352543991444,1,0,0,0,1,1,0,1,0,0.06526691434228406,2.9200000762939453
SHIM,bb_v1@311-325#bo:bo_318#0|burst:burst_311_325#0|tb:tb_321_322#0,tb_321_322#0,bo_318#0,burst_311_325#0,原有,5,0,1,1,3,2,7,311,325,321,322,2025-12-31,78,4,5.973053892215569,82,0.5321917329502959,-0.017123352543991444,1,0,0,0,1,1,0,1,0,0.06526691434228406,2.9200000762939453
SHIM,bb_v1@311-326#bo:bo_318#0|burst:burst_311_326#0|tb:tb_321_322#0,tb_321_322#0,bo_318#0,burst_311_326#0,原有,5,0,1,1,4,2,8,311,326,321,322,2025-12-31,78,5,5.973053892215569,92,0.5321917329502959,-0.017123352543991444,1,0,0,0,1,1,0,1,0,0.06526691434228406,2.9200000762939453
SHIM,bb_v1@311-334#bo:bo_318#0|burst:burst_311_334#0|tb:tb_321_322#0,tb_321_322#0,bo_318#0,burst_311_334#0,原有,5,0,1,1,5,2,16,311,334,321,322,2025-12-31,78,6,5.973053892215569,282,0.5321917329502959,-0.017123352543991444,1,0,0,0,1,1,0,1,0,0.06526691434228406,2.9200000762939453
SHIM,bb_v1@311-342#bo:bo_318#0|burst:burst_311_342#0|tb:tb_321_322#0,tb_321_322#0,bo_318#0,burst_311_342#0,原有,5,0,1,1,6,2,24,311,342,321,322,2025-12-31,78,7,5.973053892215569,282,0.5321917329502959,-0.017123352543991444,1,0,0,0,1,1,0,1,0,0.06526691434228406,2.9200000762939453
SPPL,bb_v1@243-252#bo:bo_243#0|burst:burst_243_252#0|tb:tb_247_248#0,tb_247_248#0,bo_243#0,burst_243_252#0,新增,1,1,1,0,4,1,9,243,252,247,248,2025-09-16,43,5,5.7735950044603035,154,0.5320881443103854,0.006357760447898042,2,0,0,0,2,2,0,2,0,0.071387035958734,4.5
SPPL,bb_v1@243-252#bo:bo_244#0|burst:burst_243_252#0|tb:tb_247_248#1,tb_247_248#1,bo_244#0,burst_243_252#0,新增,1,1,1,0,4,2,8,243,252,247,248,2025-09-16,43,5,5.7735950044603035,154,0.5320881443103854,0.006357760447898042,2,0,0,0,2,2,0,2,0,0.071387035958734,4.5
SPPL,bb_v1@243-252#bo:bo_245#0|burst:burst_243_252#0|tb:tb_247_248#2,tb_247_248#2,bo_245#0,burst_243_252#0,新增,1,1,1,0,4,3,7,243,252,247,248,2025-09-16,43,5,5.7735950044603035,154,0.5320881443103854,0.006357760447898042,2,0,0,0,2,2,0,2,0,0.071387035958734,4.5
SPPL,bb_v1@243-258#bo:bo_252#0|burst:burst_243_252#0|tb:tb_258#0,tb_258#0,bo_252#0,burst_243_252#0,原有,1,1,1,1,4,4,0,243,252,258,258,2025-10-01,43,5,5.7735950044603035,154,0.18443319470899544,-0.38917089876464483,0,1,0,0,1,0,1,0,1,0.07988245367622214,5.909999847412109
SPCE,bb_v1@158-169#bo:bo_164#0|burst:burst_158_164#0|tb:tb_169#0,tb_169#0,bo_164#0,burst_158_164#0,原有,1,1,1,1,2,2,0,158,164,169,169,2025-05-23,138,3,57.591442659349966,61,0.2446236771053627,-0.27956988006840566,0,0,0,1,1,0,1,0,0,0.07888197195643373,3.7200000286102295
SLN,bb_v1@267-275#bo:bo_267#0|burst:burst_267_271#0|tb:tb_274_275#0,tb_274_275#0,bo_267#0,burst_267_271#0,新增,1,1,1,0,4,1,4,267,271,274,275,2025-10-23,68,5,3.008066588900532,68,0.06530466255956036,-0.20273971018887876,0,0,0,2,2,0,0,0,0,0.08361125332308308,7.25
SLN,bb_v1@267-275#bo:bo_268#0|burst:burst_267_271#0|tb:tb_274_275#1,tb_274_275#1,bo_268#0,burst_267_271#0,新增,1,1,1,0,4,2,3,267,271,274,275,2025-10-23,68,5,3.008066588900532,68,0.06530466255956036,-0.20273971018887876,0,0,0,2,2,0,0,0,0,0.08361125332308308,7.25
SLN,bb_v1@267-275#bo:bo_269#0|burst:burst_267_271#0|tb:tb_274_275#2,tb_274_275#2,bo_269#0,burst_267_271#0,新增,1,1,1,0,4,3,2,267,271,274,275,2025-10-23,68,5,3.008066588900532,68,0.06530466255956036,-0.20273971018887876,0,0,0,2,2,0,0,0,0,0.08361125332308308,7.25
SLN,bb_v1@267-275#bo:bo_271#0|burst:burst_267_271#0|tb:tb_274_275#3,tb_274_275#3,bo_271#0,burst_267_271#0,原有,1,1,1,1,4,4,0,267,271,274,275,2025-10-23,68,5,3.008066588900532,68,0.06530466255956036,-0.20273971018887876,0,0,0,2,2,0,0,0,0,0.08361125332308308,7.25
SNOA,bb_v1@117-125#bo:bo_121#0|burst:burst_117_121#0|tb:tb_123_125#0,tb_123_125#0,bo_121#0,burst_117_121#0,原有,1,1,1,1,2,2,0,117,121,123,125,2025-03-19,97,3,72.61944420384967,78,0.22570732404346452,-0.5011656460625673,0,3,0,0,3,0,3,0,3,0.09411819059163945,3.430000066757202
SNT,bb_v1@165-179#bo:bo_173#0|burst:burst_165_173#0|tb:tb_179#0,tb_179#0,bo_173#0,burst_165_173#0,原有,1,1,1,1,2,2,0,165,173,179,179,2025-06-09,60,4,6.9366889500589854,85,0.3090909316097836,-0.03636360258532445,1,0,0,0,1,1,0,0,0,0.057389282212953405,3.8499999046325684
SLNH,bb_v1@243-259#bo:bo_243#0|burst:burst_243_253#0|tb:tb_258_259#0,tb_258_259#0,bo_243#0,burst_243_253#0,新增,1,1,1,0,3,1,10,243,253,258,259,2025-10-01,42,3,24.534985217825035,167,1.0522968034158284,-0.43701585613229293,0,0,0,2,2,2,0,0,0,0.23226255164352527,2.5399999618530273
SLNH,bb_v1@243-259#bo:bo_251#0|burst:burst_243_253#0|tb:tb_258_259#1,tb_258_259#1,bo_251#0,burst_243_253#0,新增,1,1,1,0,3,2,2,243,253,258,259,2025-10-01,42,3,24.534985217825035,167,1.0522968034158284,-0.43701585613229293,0,0,0,2,2,2,0,0,0,0.23226255164352527,2.5399999618530273
SLNH,bb_v1@243-259#bo:bo_253#0|burst:burst_243_253#0|tb:tb_258_259#2,tb_258_259#2,bo_253#0,burst_243_253#0,原有,1,1,1,1,3,3,0,243,253,258,259,2025-10-01,42,3,24.534985217825035,167,1.0522968034158284,-0.43701585613229293,0,0,0,2,2,2,0,0,0,0.23226255164352527,2.5399999618530273
SLNHP,bb_v1@247-250#bo:bo_247#0|burst:burst_247_248#0|tb:tb_250#0,tb_250#0,bo_247#0,burst_247_248#0,新增,1,1,1,0,2,1,1,247,248,250,250,2025-09-19,46,5,22.936217240290496,123,0.9379845534327471,-0.051937991946257145,1,0,0,0,1,1,0,1,0,0.13961940554279473,6.449999809265137
SLNHP,bb_v1@247-250#bo:bo_248#0|burst:burst_247_248#0|tb:tb_250#1,tb_250#1,bo_248#0,burst_247_248#0,原有,1,1,1,1,2,2,0,247,248,250,250,2025-09-19,46,5,22.936217240290496,123,0.9379845534327471,-0.051937991946257145,1,0,0,0,1,1,0,1,0,0.13961940554279473,6.449999809265137
SGMT,bb_v1@177-186#bo:bo_177#0|burst:burst_177_178#0|tb:tb_186#0,tb_186#0,bo_177#0,burst_177_178#0,新增,2,1,1,0,2,1,1,177,178,186,186,2025-06-18,103,3,7.3378845688333545,84,0.620738623471361,0.019886344779005638,1,0,0,0,1,1,0,0,0,0.10835055943534794,7.039999961853027
SGMT,bb_v1@177-186#bo:bo_177#0|burst:burst_177_182#0|tb:tb_186#0,tb_186#0,bo_177#0,burst_177_182#0,新增,2,0,1,0,3,1,5,177,182,186,186,2025-06-18,103,4,8.821864256107618,108,0.620738623471361,0.019886344779005638,1,0,0,0,1,1,0,0,0,0.10835055943534794,7.039999961853027
SGMT,bb_v1@177-186#bo:bo_178#0|burst:burst_177_178#0|tb:tb_186#1,tb_186#1,bo_178#0,burst_177_178#0,原有,2,1,1,1,2,2,0,177,178,186,186,2025-06-18,103,3,7.3378845688333545,84,0.620738623471361,0.019886344779005638,1,0,0,0,1,1,0,0,0,0.10835055943534794,7.039999961853027
SGMT,bb_v1@177-186#bo:bo_178#0|burst:burst_177_182#0|tb:tb_186#1,tb_186#1,bo_178#0,burst_177_182#0,原有,2,0,1,1,3,2,4,177,182,186,186,2025-06-18,103,4,8.821864256107618,108,0.620738623471361,0.019886344779005638,1,0,0,0,1,1,0,0,0,0.10835055943534794,7.039999961853027
SGMT,bb_v1@177-186#bo:bo_182#0|burst:burst_177_182#0|tb:tb_186#2,tb_186#2,bo_182#0,burst_177_182#0,原有,1,1,1,1,3,3,0,177,182,186,186,2025-06-18,103,4,8.821864256107618,108,0.620738623471361,0.019886344779005638,1,0,0,0,1,1,0,0,0,0.10835055943534794,7.039999961853027
SMR,bb_v1@161-169#bo:bo_161#0|burst:burst_161_169#0|tb:tb_165#0,tb_165#0,bo_161#0,burst_161_169#0,新增,2,1,1,0,2,1,8,161,169,165,165,2025-05-19,78,3,6.048026929402253,84,1.0093800790351741,-0.08156606699274138,1,0,0,0,1,1,0,1,0,0.07295218411664643,24.520000457763672
SMR,bb_v1@161-170#bo:bo_161#0|burst:burst_161_170#0|tb:tb_165#0,tb_165#0,bo_161#0,burst_161_170#0,新增,2,0,1,0,3,1,9,161,170,165,165,2025-05-19,78,4,6.048026929402253,120,1.0093800790351741,-0.08156606699274138,1,0,0,0,1,1,0,1,0,0.07295218411664643,24.520000457763672
SMTOY,bb_v1@168-180#bo:bo_168#0|burst:burst_168_174#0|tb:tb_178_180#0,tb_178_180#0,bo_168#0,burst_168_174#0,新增,1,1,1,0,3,1,6,168,174,178,180,2025-06-06,128,3,5.174223647762064,88,0.3013851318606131,-0.0833100841922166,3,0,0,0,3,0,3,3,0,0.020685775329956444,2.59375
SMTOY,bb_v1@168-180#bo:bo_169#0|burst:burst_168_174#0|tb:tb_178_180#1,tb_178_180#1,bo_169#0,burst_168_174#0,新增,1,1,1,0,3,2,5,168,174,178,180,2025-06-06,128,3,5.174223647762064,88,0.3013851318606131,-0.0833100841922166,3,0,0,0,3,0,3,3,0,0.020685775329956444,2.59375
SMTOY,bb_v1@168-180#bo:bo_174#0|burst:burst_168_174#0|tb:tb_178_180#2,tb_178_180#2,bo_174#0,burst_168_174#0,原有,1,1,1,1,3,3,0,168,174,178,180,2025-06-06,128,3,5.174223647762064,88,0.3013851318606131,-0.0833100841922166,3,0,0,0,3,0,3,3,0,0.020685775329956444,2.59375
SUPV,bb_v1@274-283#bo:bo_276#0|burst:burst_274_280#0|tb:tb_283#0,tb_283#0,bo_276#0,burst_274_280#0,新增,1,1,1,0,3,2,4,274,280,283,283,2025-11-05,128,4,7.110847075986948,60,0.001577247918613356,-0.2712934109830788,0,0,0,1,1,0,0,0,0,0.10466212773745057,12.680000305175781
SUPV,bb_v1@274-283#bo:bo_280#0|burst:burst_274_280#0|tb:tb_283#1,tb_283#1,bo_280#0,burst_274_280#0,原有,1,1,1,1,3,3,0,274,280,283,283,2025-11-05,128,4,7.110847075986948,60,0.001577247918613356,-0.2712934109830788,0,0,0,1,1,0,0,0,0,0.10466212773745057,12.680000305175781
SOS,bb_v1@198-201#bo:bo_198#0|burst:burst_198#0|tb:tb_201#0,tb_201#0,bo_198#0,burst_198#0,原有,1,1,1,1,1,1,0,198,198,201,201,2025-07-11,178,4,29.0650835532102,115,0.043274839450884395,-0.8807017592781076,0,1,0,0,1,0,1,0,1,0.06130094651414426,8.550000190734863
SNDX,bb_v1@218-239#bo:bo_225#0|burst:burst_218_225#0|tb:tb_229_239#0,tb_229_239#0,bo_225#0,burst_218_225#0,原有,1,1,1,1,2,2,0,218,225,229,239,2025-08-20,123,3,4.042019824384485,100,0.0732986412177131,-0.15093111233765213,0,1,0,10,11,0,5,0,0,0.055699948043535896,15.739999771118164
SNES,bb_v1@183-201#bo:bo_183#0|burst:burst_183_186#0|tb:tb_195_201#0,tb_195_201#0,bo_183#0,burst_183_186#0,新增,2,1,1,0,3,1,3,183,186,195,201,2025-07-02,123,3,21.957918406681657,89,0.23095817013540287,-0.15154624526991406,0,0,0,7,7,0,0,0,0,0.0884372796210765,5.070000171661377
SNES,bb_v1@183-201#bo:bo_183#0|burst:burst_183_193#0|tb:tb_195_201#0,tb_195_201#0,bo_183#0,burst_183_193#0,新增,2,0,1,0,4,1,10,183,193,195,201,2025-07-02,123,4,21.957918406681657,133,0.23095817013540287,-0.15154624526991406,0,0,0,7,7,0,0,0,0,0.0884372796210765,5.070000171661377
SNES,bb_v1@183-201#bo:bo_185#0|burst:burst_183_186#0|tb:tb_195_201#1,tb_195_201#1,bo_185#0,burst_183_186#0,新增,2,1,1,0,3,2,1,183,186,195,201,2025-07-02,123,3,21.957918406681657,89,0.23095817013540287,-0.15154624526991406,0,0,0,7,7,0,0,0,0,0.0884372796210765,5.070000171661377
SNES,bb_v1@183-201#bo:bo_185#0|burst:burst_183_193#0|tb:tb_195_201#1,tb_195_201#1,bo_185#0,burst_183_193#0,新增,2,0,1,0,4,2,8,183,193,195,201,2025-07-02,123,4,21.957918406681657,133,0.23095817013540287,-0.15154624526991406,0,0,0,7,7,0,0,0,0,0.0884372796210765,5.070000171661377
SNES,bb_v1@183-201#bo:bo_186#0|burst:burst_183_186#0|tb:tb_195_201#2,tb_195_201#2,bo_186#0,burst_183_186#0,原有,2,1,1,1,3,3,0,183,186,195,201,2025-07-02,123,3,21.957918406681657,89,0.23095817013540287,-0.15154624526991406,0,0,0,7,7,0,0,0,0,0.0884372796210765,5.070000171661377
SNES,bb_v1@183-201#bo:bo_186#0|burst:burst_183_193#0|tb:tb_195_201#2,tb_195_201#2,bo_186#0,burst_183_193#0,原有,2,0,1,1,4,3,7,183,193,195,201,2025-07-02,123,4,21.957918406681657,133,0.23095817013540287,-0.15154624526991406,0,0,0,7,7,0,0,0,0,0.0884372796210765,5.070000171661377
SNES,bb_v1@183-201#bo:bo_193#0|burst:burst_183_193#0|tb:tb_195_201#3,tb_195_201#3,bo_193#0,burst_183_193#0,原有,1,1,1,1,4,4,0,183,193,195,201,2025-07-02,123,4,21.957918406681657,133,0.23095817013540287,-0.15154624526991406,0,0,0,7,7,0,0,0,0,0.0884372796210765,5.070000171661377
SYRE,bb_v1@263-275#bo:bo_263#0|burst:burst_263_264#0|tb:tb_274_275#0,tb_274_275#0,bo_263#0,burst_263_264#0,新增,2,1,1,0,2,1,1,263,264,274,275,2025-10-23,88,6,4.9969067872226525,149,0.5446823586158959,-0.07498419966817621,2,0,0,0,2,2,0,2,0,0.05751014275745865,22.3700008392334
SYRE,bb_v1@263-275#bo:bo_263#0|burst:burst_263_268#0|tb:tb_274_275#0,tb_274_275#0,bo_263#0,burst_263_268#0,新增,2,0,1,0,3,1,5,263,268,274,275,2025-10-23,88,6,9.16041291253985,153,0.5446823586158959,-0.07498419966817621,2,0,0,0,2,2,0,2,0,0.05751014275745865,22.3700008392334
SYRE,bb_v1@263-275#bo:bo_264#0|burst:burst_263_264#0|tb:tb_274_275#1,tb_274_275#1,bo_264#0,burst_263_264#0,原有,2,1,1,1,2,2,0,263,264,274,275,2025-10-23,88,6,4.9969067872226525,149,0.5446823586158959,-0.07498419966817621,2,0,0,0,2,2,0,2,0,0.05751014275745865,22.3700008392334
SYRE,bb_v1@263-275#bo:bo_264#0|burst:burst_263_268#0|tb:tb_274_275#1,tb_274_275#1,bo_264#0,burst_263_268#0,原有,2,0,1,1,3,2,4,263,268,274,275,2025-10-23,88,6,9.16041291253985,153,0.5446823586158959,-0.07498419966817621,2,0,0,0,2,2,0,2,0,0.05751014275745865,22.3700008392334
SYRE,bb_v1@263-275#bo:bo_268#0|burst:burst_263_268#0|tb:tb_274_275#2,tb_274_275#2,bo_268#0,burst_263_268#0,原有,1,1,1,1,3,3,0,263,268,274,275,2025-10-23,88,6,9.16041291253985,153,0.5446823586158959,-0.07498419966817621,2,0,0,0,2,2,0,2,0,0.05751014275745865,22.3700008392334
TBLA,bb_v1@283-303#bo:bo_283#0|burst:burst_283_287#0|tb:tb_292_303#0,tb_292_303#0,bo_283#0,burst_283_287#0,新增,1,1,1,0,3,1,4,283,287,292,303,2025-11-18,112,3,5.580790862701712,186,0.16032363785654782,-0.035795770117912545,2,0,0,10,12,12,0,0,0,0.039458604181433876,3.940000057220459
TBLA,bb_v1@283-306#bo:bo_286#0|burst:burst_283_287#0|tb:tb_292_306#0,tb_292_306#0,bo_286#0,burst_283_287#0,新增,1,1,1,0,3,2,1,283,287,292,306,2025-11-18,112,3,5.580790862701712,186,0.1572486562049934,-0.05055099470362683,4,1,0,10,15,14,1,0,1,0.039458604181433876,3.940000057220459
TBLA,bb_v1@283-307#bo:bo_287#0|burst:burst_283_287#0|tb:tb_292_307#0,tb_292_307#0,bo_287#0,burst_283_287#0,原有,1,1,1,1,3,3,0,283,287,292,307,2025-11-18,112,3,5.580790862701712,186,0.1562658196223381,-0.05760347664127996,4,2,0,10,16,15,1,0,2,0.039458604181433876,3.940000057220459
SPWR,bb_v1@142-151#bo:bo_147#0|burst:burst_142_147#0|tb:tb_150_151#0,tb_150_151#0,bo_147#0,burst_142_147#0,原有,2,1,1,1,3,3,0,142,147,150,151,2025-04-28,122,3,4.247798892474404,62,0.06633533853636386,-0.41225606254847635,0,2,0,0,2,0,2,0,0,0.12801991717297279,2.049999952316284
SPWR,bb_v1@142-151#bo:bo_147#0|burst:burst_142_150#0|tb:tb_150_151#0,tb_150_151#0,bo_147#0,burst_142_150#0,原有,2,0,1,1,4,3,3,142,150,150,151,2025-04-28,122,4,4.247798892474404,75,0.06633533853636386,-0.41225606254847635,0,2,0,0,2,0,2,0,0,0.12801991717297279,2.049999952316284
SPWR,bb_v1@142-154#bo:bo_150#0|burst:burst_142_150#0|tb:tb_153_154#0,tb_153_154#0,bo_150#0,burst_142_150#0,原有,1,1,1,1,4,4,0,142,150,153,154,2025-05-01,122,4,4.247798892474404,75,0.12760726620448493,-0.3784841310355095,0,0,0,2,2,0,2,0,0,0.1291784660805898,1.940000057220459
SSGC,bb_v1@174-187#bo:bo_174#0|burst:burst_174_176#0|tb:tb_184_187#0,tb_184_187#0,bo_174#0,burst_174_176#0,新增,1,1,1,0,3,1,2,174,176,184,187,2025-06-16,95,4,7.356208024797658,90,0.04908069854249719,-0.7288659608192158,0,4,0,0,4,0,4,0,4,0.17817696360724544,1.3300000429153442
SSGC,bb_v1@174-187#bo:bo_175#0|burst:burst_174_176#0|tb:tb_184_187#1,tb_184_187#1,bo_175#0,burst_174_176#0,新增,1,1,1,0,3,2,1,174,176,184,187,2025-06-16,95,4,7.356208024797658,90,0.04908069854249719,-0.7288659608192158,0,4,0,0,4,0,4,0,4,0.17817696360724544,1.3300000429153442
SSGC,bb_v1@174-187#bo:bo_176#0|burst:burst_174_176#0|tb:tb_184_187#2,tb_184_187#2,bo_176#0,burst_174_176#0,原有,1,1,1,1,3,3,0,174,176,184,187,2025-06-16,95,4,7.356208024797658,90,0.04908069854249719,-0.7288659608192158,0,4,0,0,4,0,4,0,4,0.17817696360724544,1.3300000429153442
SSP,bb_v1@285-295#bo:bo_285#0|burst:burst_285_291#0|tb:tb_295#0,tb_295#0,bo_285#0,burst_285_291#0,新增,1,1,1,0,4,1,6,285,291,295,295,2025-11-21,85,5,18.022410399786633,91,0.6076215588845584,-0.07524251744032118,1,0,0,0,1,1,0,1,0,0.08193852427427888,3.0977439880371094
SSP,bb_v1@285-295#bo:bo_287#0|burst:burst_285_291#0|tb:tb_295#1,tb_295#1,bo_287#0,burst_285_291#0,新增,1,1,1,0,4,2,4,285,291,295,295,2025-11-21,85,5,18.022410399786633,91,0.6076215588845584,-0.07524251744032118,1,0,0,0,1,1,0,1,0,0.08193852427427888,3.0977439880371094
SSP,bb_v1@285-295#bo:bo_288#0|burst:burst_285_291#0|tb:tb_295#2,tb_295#2,bo_288#0,burst_285_291#0,新增,1,1,1,0,4,3,3,285,291,295,295,2025-11-21,85,5,18.022410399786633,91,0.6076215588845584,-0.07524251744032118,1,0,0,0,1,1,0,1,0,0.08193852427427888,3.0977439880371094
SSP,bb_v1@285-295#bo:bo_291#0|burst:burst_285_291#0|tb:tb_295#3,tb_295#3,bo_291#0,burst_285_291#0,原有,1,1,1,1,4,4,0,285,291,295,295,2025-11-21,85,5,18.022410399786633,91,0.6076215588845584,-0.07524251744032118,1,0,0,0,1,1,0,1,0,0.08193852427427888,3.0977439880371094
STEX,bb_v1@148-158#bo:bo_148#0|burst:burst_148_158#0|tb:tb_152#0,tb_152#0,bo_148#0,burst_148_158#0,新增,4,1,1,0,3,1,10,148,158,152,152,2025-04-30,116,3,8.406085066749457,84,7.543689742885231,0.0,1,0,0,0,1,1,0,1,0,0.16158329706124414,1.0299999713897705
STEX,bb_v1@148-159#bo:bo_148#0|burst:burst_148_159#0|tb:tb_152#0,tb_152#0,bo_148#0,burst_148_159#0,新增,4,0,1,0,4,1,11,148,159,152,152,2025-04-30,116,4,8.406085066749457,99,7.543689742885231,0.0,1,0,0,0,1,1,0,1,0,0.16158329706124414,1.0299999713897705
STEX,bb_v1@148-160#bo:bo_148#0|burst:burst_148_160#0|tb:tb_152#0,tb_152#0,bo_148#0,burst_148_160#0,新增,4,0,1,0,5,1,12,148,160,152,152,2025-04-30,116,5,8.406085066749457,114,7.543689742885231,0.0,1,0,0,0,1,1,0,1,0,0.16158329706124414,1.0299999713897705
STEX,bb_v1@148-161#bo:bo_148#0|burst:burst_148_161#0|tb:tb_152#0,tb_152#0,bo_148#0,burst_148_161#0,新增,4,0,1,0,6,1,13,148,161,152,152,2025-04-30,116,6,8.406085066749457,123,7.543689742885231,0.0,1,0,0,0,1,1,0,1,0,0.16158329706124414,1.0299999713897705
STEX,bb_v1@148-158#bo:bo_154#0|burst:burst_148_158#0|tb:tb_157#0,tb_157#0,bo_154#0,burst_148_158#0,新增,4,1,1,0,3,2,4,148,158,157,157,2025-05-07,116,3,8.406085066749457,84,7.6938772001614755,-0.006802714468455484,1,0,0,0,1,1,0,1,0,0.1700954095121412,1.4700000286102295
STEX,bb_v1@148-159#bo:bo_154#0|burst:burst_148_159#0|tb:tb_157#0,tb_157#0,bo_154#0,burst_148_159#0,新增,4,0,1,0,4,2,5,148,159,157,157,2025-05-07,116,4,8.406085066749457,99,7.6938772001614755,-0.006802714468455484,1,0,0,0,1,1,0,1,0,0.1700954095121412,1.4700000286102295
STEX,bb_v1@148-160#bo:bo_154#0|burst:burst_148_160#0|tb:tb_157#0,tb_157#0,bo_154#0,burst_148_160#0,新增,4,0,1,0,5,2,6,148,160,157,157,2025-05-07,116,5,8.406085066749457,114,7.6938772001614755,-0.006802714468455484,1,0,0,0,1,1,0,1,0,0.1700954095121412,1.4700000286102295
