symbol,tb_id,group,causal,n_burst,tb_start,tb_date,anchor_idx,burst_end_max,burst_end_min,n_bo_after,pos_from_end,first_drought,distinct_pk,vol_spike,peak_age,fr,dd,fp_up,fp_down,fp_both,fp_none,up4,dn4,up6,dn6,n_buy_bars,atr_pct
PAYS,tb_165#1,新增,False,1,165,2025-05-19,163,171,171,1,1,135,9,5.325170742526142,152,1.3608813841991148,-0.08815431448289701,1,0,0,0,1,0,1,0,1,0.06608717533962896
PAYS,tb_173#0,原有,True,1,173,2025-05-30,171,171,171,0,0,135,9,5.325170742526142,152,0.9955057292254901,-0.05393253514718621,1,0,0,0,1,0,1,0,1,0.07550296399043399
PALI,tb_211#0,原有,True,1,211,2025-07-25,209,209,209,0,0,57,4,35.93744305089759,91,0.6379310610603359,-0.5431034597928122,0,0,1,0,0,1,0,0,1,0.0540639144018539
PPIH,tb_190_202#0,原有,True,2,190,2025-06-25,183,184,183,0,1,131,5,13.621355171874184,130,0.37801894104515615,-0.10622276011875774,13,0,0,0,13,0,5,0,13,0.047945191162705326
PPIH,tb_190_202#1,原有,True,1,190,2025-06-25,184,184,184,0,0,131,5,13.621355171874184,130,0.37801894104515615,-0.10622276011875774,13,0,0,0,13,0,5,0,13,0.047945191162705326
PLBY,tb_302#0,新增,False,2,302,2025-12-03,296,305,303,2,2,87,6,9.470082141226722,214,0.3675675344780647,-0.19999999999999996,1,0,0,0,1,0,0,0,1,0.06409601670640333
PLBY,tb_308#0,原有,True,2,308,2025-12-11,303,305,303,0,1,87,6,9.470082141226722,214,0.14253396008290498,-0.3371040687370461,0,1,0,0,0,1,0,1,1,0.0790865336530612
PLBY,tb_308#1,原有,True,1,308,2025-12-11,305,305,305,0,0,87,6,9.470082141226722,214,0.14253396008290498,-0.3371040687370461,0,1,0,0,0,1,0,1,1,0.0790865336530612
QNME,tb_241_243#0,原有,True,1,241,2025-09-08,236,236,236,0,0,190,4,355.66363636363633,65,0.42014478528826965,-0.1293159917348552,3,0,0,0,3,0,3,0,3,0.06453484882529643
PEPG,tb_249_252#0,原有,True,2,249,2025-09-18,247,254,247,1,1,221,6,129.23774620727653,185,2.176717977405804,-0.05075549264203502,4,0,0,0,4,0,4,0,4,0.0915549256919613
PEPG,tb_258_265#0,原有,True,1,258,2025-10-01,254,254,254,0,0,221,6,129.23774620727653,185,0.35118141582726564,-0.1770347375119225,0,0,0,8,0,0,0,0,8,0.14374607342195056
PHAT,tb_180_181#0,新增,True,3,180,2025-06-10,174,183,178,2,3,154,8,32.73740424263791,137,0.2526563013769262,-0.15490116610001753,0,0,0,2,0,0,0,0,2,0.09505778313355019
PHAT,tb_180_181#1,原有,True,3,180,2025-06-10,178,183,178,2,2,154,8,32.73740424263791,137,0.2526563013769262,-0.15490116610001753,0,0,0,2,0,0,0,0,2,0.09505778313355019
PHAT,tb_186#0,原有,True,2,186,2025-06-18,182,183,182,0,1,154,8,32.73740424263791,137,0.028440406464757206,-0.3018348257024511,0,0,0,1,0,1,0,0,1,0.08995108060620491
PHAT,tb_186#1,原有,True,1,186,2025-06-18,183,183,183,0,0,154,8,32.73740424263791,137,0.028440406464757206,-0.3018348257024511,0,0,0,1,0,1,0,0,1,0.08995108060620491
QZMRF,tb_146_147#0,新增,False,1,146,2025-04-22,142,148,148,1,2,41,4,3.0574916606648723,127,0.06314928952323762,-0.3693182007854949,0,2,0,0,1,1,0,2,2,0.009090900224102623
QZMRF,tb_146_147#1,新增,False,1,146,2025-04-22,144,148,148,1,1,41,4,3.0574916606648723,127,0.06314928952323762,-0.3693182007854949,0,2,0,0,1,1,0,2,2,0.009090900224102623
PRE,tb_255_257#0,新增,True,1,255,2025-09-26,248,251,251,0,1,77,3,4.790721237168378,83,0.3691947884104106,-0.1350250886671737,0,0,0,3,2,0,0,0,3,0.08782224579658648
PRE,tb_255_257#1,原有,True,1,255,2025-09-26,251,251,251,0,0,77,3,4.790721237168378,83,0.3691947884104106,-0.1350250886671737,0,0,0,3,2,0,0,0,3,0.08782224579658648
REEMF,tb_88#0,原有,True,1,88,2025-01-28,85,85,85,0,0,65,3,3.2901783963928644,73,1.2115384968074836,0.0,1,0,0,0,1,0,1,0,1,0.0733452535847332
REEMF,tb_270_271#0,原有,True,1,270,2025-10-17,265,265,265,0,0,43,3,5.395664183251242,121,0.06916890303813872,-0.4067836772941021,0,2,0,0,0,2,0,0,2,0.11904767367061589
RENT,tb_300#0,新增,False,1,300,2025-12-01,297,311,311,2,2,56,4,11.10157848582286,67,1.0800822079029642,-0.06960980620044976,1,0,0,0,1,0,1,0,1,0.05560237159360026
RENT,tb_316_320#0,新增,True,1,316,2025-12-23,305,311,311,0,1,56,4,11.10157848582286,67,0.19841167977728924,-0.32922070690975447,0,5,0,0,0,5,0,1,5,0.08401242938072523
RENT,tb_316_320#1,原有,True,1,316,2025-12-23,311,311,311,0,0,56,4,11.10157848582286,67,0.19841167977728924,-0.32922070690975447,0,5,0,0,0,5,0,1,5,0.08401242938072523
RAIL,tb_319#0,原有,True,1,319,2025-12-29,316,316,316,0,0,119,3,4.660485157995532,65,0.2800686579942935,-0.10309284600904922,1,0,0,0,1,0,1,0,1,0.04374251601089239
RGS,tb_248_249#0,新增,True,1,248,2025-09-17,241,246,246,0,3,71,6,4.477300751036879,240,0.10623359453094727,-0.06935903952158406,0,0,0,2,0,0,0,0,2,0.06153847093892936
RGS,tb_248_249#1,新增,True,1,248,2025-09-17,243,246,246,0,2,71,6,4.477300751036879,240,0.10623359453094727,-0.06935903952158406,0,0,0,2,0,0,0,0,2,0.06153847093892936
RGS,tb_248_249#2,新增,True,1,248,2025-09-17,244,246,246,0,1,71,6,4.477300751036879,240,0.10623359453094727,-0.06935903952158406,0,0,0,2,0,0,0,0,2,0.06153847093892936
RGS,tb_248_249#3,原有,True,1,248,2025-09-17,246,246,246,0,0,71,6,4.477300751036879,240,0.10623359453094727,-0.06935903952158406,0,0,0,2,0,0,0,0,2,0.06153847093892936
RGTI,tb_164_166#0,新增,False,1,164,2025-05-16,160,168,168,1,1,107,3,3.338161761146991,63,0.43496193992944204,-0.1373119809718296,2,0,0,1,3,0,0,0,3,0.07786975889639311
RGTI,tb_174#0,原有,True,1,174,2025-06-02,168,168,168,0,0,107,3,3.338161761146991,63,0.4184338552197955,-0.1598694944172716,0,0,0,1,0,0,0,0,1,0.11184194169606318
PYPD,tb_180_185#0,新增,False,2,180,2025-06-10,178,184,180,2,3,158,3,649.5734565548781,97,0.1178023014473382,-0.12233940780261864,0,0,0,6,0,0,0,0,6,0.09014442107044618
PYPD,tb_184_185#0,新增,True,2,184,2025-06-16,179,184,180,1,2,158,3,649.5734565548781,97,0.08652192755570742,-0.1468997002965034,0,0,0,2,0,0,0,0,2,0.08030540334559472
PYPD,tb_184_185#1,原有,True,2,184,2025-06-16,180,184,180,1,1,158,3,649.5734565548781,97,0.08652192755570742,-0.1468997002965034,0,0,0,2,0,0,0,0,2,0.08030540334559472
PYPD,tb_190_191#0,原有,True,1,190,2025-06-25,184,184,184,0,0,158,3,649.5734565548781,97,0.06881669196922935,-0.1608012529500471,0,0,0,2,0,0,0,0,2,0.0798799574535391
PYPD,tb_307_308#0,原有,True,1,307,2025-12-10,305,305,305,0,0,95,3,4.992404606820077,126,0.28162000225933126,-0.026269129947120662,2,0,0,0,2,0,2,0,2,0.033467228382442836
RERE,tb_194_196#0,新增,False,1,194,2025-07-01,189,197,197,1,1,76,3,5.901066666666667,141,0.42949557420488027,-0.10982722988248954,3,0,0,0,3,0,3,0,3,0.05550985517404461
RERE,tb_200#0,原有,True,1,200,2025-07-10,197,197,197,0,0,76,3,5.901066666666667,141,0.3396738053092858,-0.16576087128541594,1,0,0,0,1,0,0,0,1,0.06457681058999712
QTTB,tb_271#0,新增,True,1,271,2025-10-20,261,266,266,0,1,58,3,4.108929341188303,66,0.9129129223732,-0.42792792341279096,0,1,0,0,0,1,0,1,1,0.07607610357131472
QTTB,tb_271#1,原有,True,1,271,2025-10-20,266,266,266,0,0,58,3,4.108929341188303,66,0.9129129223732,-0.42792792341279096,0,1,0,0,0,1,0,1,1,0.07607610357131472
QUBT,tb_252_254#0,新增,True,1,252,2025-09-23,248,250,250,0,1,68,4,5.06002988716077,66,0.223231728002837,-0.5483889098462038,0,3,0,0,0,3,0,3,3,0.06803137885755667
QUBT,tb_252_254#1,原有,True,1,252,2025-09-23,250,250,250,0,0,68,4,5.06002988716077,66,0.223231728002837,-0.5483889098462038,0,3,0,0,0,3,0,3,3,0.06803137885755667
PSRHF,tb_270_276#0,原有,True,1,270,2025-10-17,266,266,266,0,0,93,6,18.77270686896509,198,0.04108678367576663,-0.4705906341146112,0,7,0,0,0,7,0,5,7,0.12383303056961154
RSSS,tb_240#0,新增,True,1,240,2025-09-05,237,238,238,0,1,70,3,3.021097302212792,78,0.24096384590432418,-0.06626507019093375,1,0,0,0,1,0,0,0,1,0.04745295385264217
RSSS,tb_240#1,原有,True,1,240,2025-09-05,238,238,238,0,0,70,3,3.021097302212792,78,0.24096384590432418,-0.06626507019093375,1,0,0,0,1,0,0,0,1,0.04745295385264217
PTN,tb_299_303#0,新增,True,3,299,2025-11-28,291,295,292,0,3,82,4,70.14973262032085,85,0.5881260892288616,-0.29097853815302405,1,0,0,4,1,0,0,0,5,0.1491546310219935
PTN,tb_299_303#1,原有,True,3,299,2025-11-28,292,295,292,0,2,82,4,70.14973262032085,85,0.5881260892288616,-0.29097853815302405,1,0,0,4,1,0,0,0,5,0.1491546310219935
PTN,tb_299_303#2,原有,True,2,299,2025-11-28,294,295,294,0,1,82,4,70.14973262032085,85,0.5881260892288616,-0.29097853815302405,1,0,0,4,1,0,0,0,5,0.1491546310219935
PTN,tb_299_303#3,原有,True,1,299,2025-11-28,295,295,295,0,0,82,4,70.14973262032085,85,0.5881260892288616,-0.29097853815302405,1,0,0,4,1,0,0,0,5,0.1491546310219935
PUMP,tb_281#0,新增,True,1,281,2025-11-03,276,278,278,0,1,89,5,9.454508295601212,173,0.06392692433408498,-0.19726026347365466,0,0,0,1,0,0,0,0,1,0.06562408313253923
PUMP,tb_281#1,原有,True,1,281,2025-11-03,278,278,278,0,0,89,5,9.454508295601212,173,0.06392692433408498,-0.19726026347365466,0,0,0,1,0,0,0,0,1,0.06562408313253923
RKDA,tb_270#0,原有,True,1,270,2025-10-17,268,268,268,0,0,85,5,766.3165128607893,184,-0.045802906322469084,-0.3642335847721184,0,1,0,0,0,1,0,1,1,0.07332426639211126
RUN,tb_166#0,新增,True,2,166,2025-05-20,158,162,160,0,3,130,6,3.4276910829723186,113,-0.0025996302487313327,-0.5337954824761517,0,1,0,0,0,1,0,1,1,0.06967972700298672
RUN,tb_166#1,新增,True,2,166,2025-05-20,159,162,160,0,2,130,6,3.4276910829723186,113,-0.0025996302487313327,-0.5337954824761517,0,1,0,0,0,1,0,1,1,0.06967972700298672
RUN,tb_166#2,原有,True,2,166,2025-05-20,160,162,160,0,1,130,6,3.4276910829723186,113,-0.0025996302487313327,-0.5337954824761517,0,1,0,0,0,1,0,1,1,0.06967972700298672
RUN,tb_166#3,原有,True,1,166,2025-05-20,162,162,162,0,0,130,6,3.4276910829723186,113,-0.0025996302487313327,-0.5337954824761517,0,1,0,0,0,1,0,1,1,0.06967972700298672
SBFM,tb_274_277#0,新增,True,1,274,2025-10-23,267,268,268,0,1,82,3,12.455017301038062,87,0.085315801000512,-0.3355081452964894,0,4,0,0,0,4,0,4,4,0.056474929047325866
SBFM,tb_274_277#1,原有,True,1,274,2025-10-23,268,268,268,0,0,82,3,12.455017301038062,87,0.085315801000512,-0.3355081452964894,0,4,0,0,0,4,0,4,4,0.056474929047325866
SBGI,tb_288#0,新增,True,3,288,2025-11-12,284,291,287,2,3,227,4,3.2317205345228324,217,0.07322924134518516,-0.13087089484769987,0,0,0,1,0,1,0,0,1,0.03160041035469778
RMCO,tb_147_149#0,新增,False,1,147,2025-04-23,143,148,148,1,1,115,3,10.208882907133244,84,0.04861943212270314,-0.21877138632212764,0,0,0,3,0,0,0,0,3,0.0771635629326191
SDEV,tb_317_319#0,新增,True,1,317,2025-12-24,305,311,311,0,2,76,3,4.868519031621238,72,3.139446820780689,-0.9381483199831654,3,0,0,0,3,0,3,0,3,0.16738242808271792
SDEV,tb_317_319#1,新增,True,1,317,2025-12-24,306,311,311,0,1,76,3,4.868519031621238,72,3.139446820780689,-0.9381483199831654,3,0,0,0,3,0,3,0,3,0.16738242808271792
SDEV,tb_317_319#2,原有,True,1,317,2025-12-24,311,311,311,0,0,76,3,4.868519031621238,72,3.139446820780689,-0.9381483199831654,3,0,0,0,3,0,3,0,3,0.16738242808271792
SDST,tb_270_271#0,新增,True,1,270,2025-10-17,266,267,267,0,1,105,5,12.342999707819995,93,0.02278863321617297,-0.4215418327956805,0,2,0,0,0,2,0,1,2,0.11813543419944002
SDST,tb_270_271#1,原有,True,1,270,2025-10-17,267,267,267,0,0,105,5,12.342999707819995,93,0.02278863321617297,-0.4215418327956805,0,2,0,0,0,2,0,1,2,0.11813543419944002
SCTSF,tb_226_230#0,新增,False,1,226,2025-08-15,224,231,231,1,1,116,3,5.155959447391921,185,0.7511827018334232,-0.013397159294080719,5,0,0,0,5,0,5,0,5,0.0434227707378009
SCTSF,tb_246_247#0,原有,True,1,246,2025-09-15,231,231,231,0,0,116,3,5.155959447391921,185,0.08322654329606283,-0.16403164160925027,0,0,0,2,0,0,0,0,2,0.05672024640811963
RKTO,tb_245#0,新增,False,1,245,2025-09-12,243,246,246,1,1,65,3,3.174269007901052,69,0.32187498626299216,-0.2625000437721604,1,0,0,0,1,0,1,0,1,0.05299385430218684
RKTO,tb_249_251#0,原有,True,1,249,2025-09-18,246,246,246,0,0,65,3,3.174269007901052,69,0.12225624144703133,-0.39371680803511544,0,3,0,0,0,3,0,3,3,0.07739175080468905
SLN,tb_274_275#0,新增,True,1,274,2025-10-23,267,271,271,0,3,68,5,3.008066588900532,68,0.06530466255956036,-0.20273971018887876,0,0,0,2,0,0,0,0,2,0.08361125332308308
SLN,tb_274_275#1,新增,True,1,274,2025-10-23,268,271,271,0,2,68,5,3.008066588900532,68,0.06530466255956036,-0.20273971018887876,0,0,0,2,0,0,0,0,2,0.08361125332308308
SLN,tb_274_275#2,新增,True,1,274,2025-10-23,269,271,271,0,1,68,5,3.008066588900532,68,0.06530466255956036,-0.20273971018887876,0,0,0,2,0,0,0,0,2,0.08361125332308308
SLN,tb_274_275#3,原有,True,1,274,2025-10-23,271,271,271,0,0,68,5,3.008066588900532,68,0.06530466255956036,-0.20273971018887876,0,0,0,2,0,0,0,0,2,0.08361125332308308
SIFY,tb_99#0,新增,False,1,99,2025-02-12,94,102,102,1,2,74,3,3.6159199895508745,79,0.4098764862307096,-0.13580250983520747,1,0,0,0,1,0,0,0,1,0.07598274343251112
SIFY,tb_99#1,新增,False,1,99,2025-02-12,96,102,102,1,1,74,3,3.6159199895508745,79,0.4098764862307096,-0.13580250983520747,1,0,0,0,1,0,0,0,1,0.07598274343251112
SIFY,tb_108_122#0,原有,True,1,108,2025-02-26,102,102,102,0,0,74,3,3.6159199895508745,79,0.05183318054223109,-0.25887418842071536,0,0,0,15,0,11,0,0,15,0.0847228349891958
RILY,tb_110#0,新增,False,1,110,2025-02-28,108,110,110,1,1,88,4,14.322821227178293,61,0.07824726298077267,-0.5821596037430896,0,1,0,0,0,1,0,1,1,0.09799123718896788
SNOA,tb_123_125#0,原有,True,1,123,2025-03-19,121,121,121,0,0,97,3,72.61944420384967,78,0.22570732404346452,-0.5011656460625673,0,3,0,0,0,3,0,3,3,0.09411819059163945
SNT,tb_179#0,原有,True,1,179,2025-06-09,173,173,173,0,0,60,4,6.9366889500589854,85,0.3090909316097836,-0.03636360258532445,1,0,0,0,1,0,0,0,1,0.057389282212953405
SPPL,tb_247_248#0,新增,False,1,247,2025-09-16,243,252,252,1,3,43,5,5.7735950044603035,154,0.5320881443103854,0.006357760447898042,2,0,0,0,2,0,2,0,2,0.071387035958734
SPPL,tb_247_248#1,新增,False,1,247,2025-09-16,244,252,252,1,2,43,5,5.7735950044603035,154,0.5320881443103854,0.006357760447898042,2,0,0,0,2,0,2,0,2,0.071387035958734
SPPL,tb_247_248#2,新增,False,1,247,2025-09-16,245,252,252,1,1,43,5,5.7735950044603035,154,0.5320881443103854,0.006357760447898042,2,0,0,0,2,0,2,0,2,0.071387035958734
SPPL,tb_258#0,原有,True,1,258,2025-10-01,252,252,252,0,0,43,5,5.7735950044603035,154,0.18443319470899544,-0.38917089876464483,0,1,0,0,0,1,0,1,1,0.07988245367622214
SMR,tb_165#0,新增,False,2,165,2025-05-19,161,170,169,2,2,78,4,6.048026929402253,120,1.0093800790351741,-0.08156606699274138,1,0,0,0,1,0,1,0,1,0.07295218411664643
SMTOY,tb_178_180#0,新增,True,1,178,2025-06-06,168,174,174,0,2,128,3,5.174223647762064,88,0.3013851318606131,-0.0833100841922166,3,0,0,0,0,3,3,0,3,0.020685775329956444
SMTOY,tb_178_180#1,新增,True,1,178,2025-06-06,169,174,174,0,1,128,3,5.174223647762064,88,0.3013851318606131,-0.0833100841922166,3,0,0,0,0,3,3,0,3,0.020685775329956444
SMTOY,tb_178_180#2,原有,True,1,178,2025-06-06,174,174,174,0,0,128,3,5.174223647762064,88,0.3013851318606131,-0.0833100841922166,3,0,0,0,0,3,3,0,3,0.020685775329956444
SNDX,tb_229_239#0,原有,True,1,229,2025-08-20,225,225,225,0,0,123,3,4.042019824384485,100,0.0732986412177131,-0.15093111233765213,0,1,0,10,0,5,0,0,11,0.055699948043535896
SNES,tb_195_201#0,新增,True,2,195,2025-07-02,183,193,186,0,3,123,4,21.957918406681657,133,0.23095817013540287,-0.15154624526991406,0,0,0,7,0,0,0,0,7,0.0884372796210765
SNES,tb_195_201#1,新增,True,2,195,2025-07-02,185,193,186,0,2,123,4,21.957918406681657,133,0.23095817013540287,-0.15154624526991406,0,0,0,7,0,0,0,0,7,0.0884372796210765
SNES,tb_195_201#2,原有,True,2,195,2025-07-02,186,193,186,0,1,123,4,21.957918406681657,133,0.23095817013540287,-0.15154624526991406,0,0,0,7,0,0,0,0,7,0.0884372796210765
SNES,tb_195_201#3,原有,True,1,195,2025-07-02,193,193,193,0,0,123,4,21.957918406681657,133,0.23095817013540287,-0.15154624526991406,0,0,0,7,0,0,0,0,7,0.0884372796210765
SGMT,tb_186#0,新增,True,2,186,2025-06-18,177,182,178,0,2,103,4,8.821864256107618,108,0.620738623471361,0.019886344779005638,1,0,0,0,1,0,0,0,1,0.10835055943534794
SGMT,tb_186#1,原有,True,2,186,2025-06-18,178,182,178,0,1,103,4,8.821864256107618,108,0.620738623471361,0.019886344779005638,1,0,0,0,1,0,0,0,1,0.10835055943534794
SGMT,tb_186#2,原有,True,1,186,2025-06-18,182,182,182,0,0,103,4,8.821864256107618,108,0.620738623471361,0.019886344779005638,1,0,0,0,1,0,0,0,1,0.10835055943534794
SPCE,tb_169#0,原有,True,1,169,2025-05-23,164,164,164,0,0,138,3,57.591442659349966,61,0.2446236771053627,-0.27956988006840566,0,0,0,1,0,1,0,0,1,0.07888197195643373
SSGC,tb_184_187#0,新增,True,1,184,2025-06-16,174,176,176,0,2,95,4,7.356208024797658,90,0.04908069854249719,-0.7288659608192158,0,4,0,0,0,4,0,4,4,0.17817696360724544
SSGC,tb_184_187#1,新增,True,1,184,2025-06-16,175,176,176,0,1,95,4,7.356208024797658,90,0.04908069854249719,-0.7288659608192158,0,4,0,0,0,4,0,4,4,0.17817696360724544
SSGC,tb_184_187#2,原有,True,1,184,2025-06-16,176,176,176,0,0,95,4,7.356208024797658,90,0.04908069854249719,-0.7288659608192158,0,4,0,0,0,4,0,4,4,0.17817696360724544
SSP,tb_295#0,新增,True,1,295,2025-11-21,285,291,291,0,3,85,5,18.022410399786633,91,0.6076215588845584,-0.07524251744032118,1,0,0,0,1,0,1,0,1,0.08193852427427888
SSP,tb_295#1,新增,True,1,295,2025-11-21,287,291,291,0,2,85,5,18.022410399786633,91,0.6076215588845584,-0.07524251744032118,1,0,0,0,1,0,1,0,1,0.08193852427427888
SSP,tb_295#2,新增,True,1,295,2025-11-21,288,291,291,0,1,85,5,18.022410399786633,91,0.6076215588845584,-0.07524251744032118,1,0,0,0,1,0,1,0,1,0.08193852427427888
SSP,tb_295#3,原有,True,1,295,2025-11-21,291,291,291,0,0,85,5,18.022410399786633,91,0.6076215588845584,-0.07524251744032118,1,0,0,0,1,0,1,0,1,0.08193852427427888
SHIM,tb_321_322#0,原有,True,5,321,2025-12-31,318,342,318,4,4,78,7,5.973053892215569,282,0.5321917329502959,-0.017123352543991444,1,0,0,0,1,0,1,0,1,0.06526691434228406
TBLA,tb_292_303#0,新增,True,1,292,2025-11-18,283,287,287,0,2,112,3,5.580790862701712,186,0.16032363785654782,-0.035795770117912545,2,0,0,10,12,0,0,0,12,0.039458604181433876
TBLA,tb_292_306#0,新增,True,1,292,2025-11-18,286,287,287,0,1,112,3,5.580790862701712,186,0.1572486562049934,-0.05055099470362683,4,1,0,10,14,1,0,1,15,0.039458604181433876
TBLA,tb_292_307#0,原有,True,1,292,2025-11-18,287,287,287,0,0,112,3,5.580790862701712,186,0.1562658196223381,-0.05760347664127996,4,2,0,10,15,1,0,2,16,0.039458604181433876
STEX,tb_152#0,新增,False,4,152,2025-04-30,148,161,158,5,5,116,6,8.406085066749457,123,7.543689742885231,0.0,1,0,0,0,1,0,1,0,1,0.16158329706124414
STEX,tb_157#0,新增,False,4,157,2025-05-07,154,161,158,4,4,116,6,8.406085066749457,123,7.6938772001614755,-0.006802714468455484,1,0,0,0,1,0,1,0,1,0.1700954095121412
STEX,tb_164_166#0,原有,True,4,164,2025-05-16,158,161,158,0,3,116,6,8.406085066749457,123,3.9922731586391627,-0.025225808006480777,3,0,0,0,3,0,3,0,3,0.19678880400093002
STEX,tb_164_166#1,原有,True,3,164,2025-05-16,159,161,159,0,2,116,6,8.406085066749457,123,3.9922731586391627,-0.025225808006480777,3,0,0,0,3,0,3,0,3,0.19678880400093002
STEX,tb_164_166#2,原有,True,2,164,2025-05-16,160,161,160,0,1,116,6,8.406085066749457,123,3.9922731586391627,-0.025225808006480777,3,0,0,0,3,0,3,0,3,0.19678880400093002
STEX,tb_164_166#3,原有,True,1,164,2025-05-16,161,161,161,0,0,116,6,8.406085066749457,123,3.9922731586391627,-0.025225808006480777,3,0,0,0,3,0,3,0,3,0.19678880400093002
SLNH,tb_258_259#0,新增,True,1,258,2025-10-01,243,253,253,0,2,42,3,24.534985217825035,167,1.0522968034158284,-0.43701585613229293,0,0,0,2,2,0,0,0,2,0.23226255164352527
SLNH,tb_258_259#1,新增,True,1,258,2025-10-01,251,253,253,0,1,42,3,24.534985217825035,167,1.0522968034158284,-0.43701585613229293,0,0,0,2,2,0,0,0,2,0.23226255164352527
SLNH,tb_258_259#2,原有,True,1,258,2025-10-01,253,253,253,0,0,42,3,24.534985217825035,167,1.0522968034158284,-0.43701585613229293,0,0,0,2,2,0,0,0,2,0.23226255164352527
SLNHP,tb_250#0,新增,True,1,250,2025-09-19,247,248,248,0,1,46,5,22.936217240290496,123,0.9379845534327471,-0.051937991946257145,1,0,0,0,1,0,1,0,1,0.13961940554279473
SLNHP,tb_250#1,原有,True,1,250,2025-09-19,248,248,248,0,0,46,5,22.936217240290496,123,0.9379845534327471,-0.051937991946257145,1,0,0,0,1,0,1,0,1,0.13961940554279473
SPWR,tb_150_151#0,原有,True,2,150,2025-04-28,147,150,147,1,1,122,4,4.247798892474404,75,0.06633533853636386,-0.41225606254847635,0,2,0,0,0,2,0,0,2,0.12801991717297279
SPWR,tb_153_154#0,原有,True,1,153,2025-05-01,150,150,150,0,0,122,4,4.247798892474404,75,0.12760726620448493,-0.3784841310355095,0,0,0,2,0,2,0,0,2,0.1291784660805898
SYRE,tb_274_275#0,新增,True,2,274,2025-10-23,263,268,264,0,2,88,6,9.16041291253985,153,0.5446823586158959,-0.07498419966817621,2,0,0,0,2,0,2,0,2,0.05751014275745865
SYRE,tb_274_275#1,原有,True,2,274,2025-10-23,264,268,264,0,1,88,6,9.16041291253985,153,0.5446823586158959,-0.07498419966817621,2,0,0,0,2,0,2,0,2,0.05751014275745865
SYRE,tb_274_275#2,原有,True,1,274,2025-10-23,268,268,268,0,0,88,6,9.16041291253985,153,0.5446823586158959,-0.07498419966817621,2,0,0,0,2,0,2,0,2,0.05751014275745865
TEO,tb_286_287#0,原有,True,4,286,2025-11-10,281,288,281,2,3,52,6,8.409893992932862,198,0.06446805494986041,-0.138362632516576,0,0,0,2,0,0,0,0,2,0.06272417389700227
TEO,tb_286_287#1,原有,True,3,286,2025-11-10,283,288,283,2,2,52,6,8.409893992932862,198,0.06446805494986041,-0.138362632516576,0,0,0,2,0,0,0,0,2,0.06272417389700227
TEO,tb_288_293#0,原有,True,2,288,2025-11-12,286,288,286,1,1,52,6,8.409893992932862,198,0.03654578994301708,-0.16931904821279828,0,0,0,6,0,0,0,0,6,0.060988521994282036
TEO,tb_290_293#0,原有,True,1,290,2025-11-14,288,288,288,0,0,52,6,8.409893992932862,198,0.03523302822605179,-0.17455898835835276,0,0,0,4,0,0,0,0,4,0.06272417389700227
TNEYF,tb_164_169#0,新增,False,2,164,2025-05-16,160,175,170,3,4,140,3,4.330113942002054,71,0.19442736241292613,-0.017030829909640038,6,0,0,0,6,0,6,0,6,0.026261954663095586
TNEYF,tb_164_169#1,新增,False,2,164,2025-05-16,162,175,170,3,3,140,3,4.330113942002054,71,0.19442736241292613,-0.017030829909640038,6,0,0,0,6,0,6,0,6,0.026261954663095586
TNEYF,tb_169_173#0,新增,False,2,169,2025-05-23,167,175,170,2,2,140,3,4.330113942002054,71,0.19567445631314323,-0.032557013773076404,5,0,0,0,5,0,5,0,5,0.026768688341100175
