rule,kind,n_drop,n_keep,med,fp,drop_mean_fr,drop_med_fr,kept_mean_fr,d_med,d_fp
max_bear_body_atr>=1.0 AND slope_ratio>=1.0,and,3,77,0.5286897771065678,0.7721518987341772,0.23003984631468052,0.0800788307976989,0.8680487804525571,0.003556609828386903,0.044341247846603205
max_bear_body_atr>=1.0 OR rev_days>=4,or,44,36,0.547002384280222,0.7123287671232876,0.9354934966817795,0.45302459792089933,0.7324489383275732,0.02186921700204103,-0.015481883764286386
max_bear_body_atr>=1.0 AND rev_days>=4,and,30,50,0.5417841618341942,0.7096774193548387,0.8204036258779467,0.4274600251010888,0.8583553371490505,0.016650994556013266,-0.018133231532735272
max_bear_body_atr>=1.0 OR rev_days>=5,or,41,39,0.5351811772753443,0.7407407407407407,0.9721165414231006,0.4651649638380822,0.7095666009088156,0.010048009997163376,0.012930089853166682
max_bear_body_atr>=1.0 AND rev_days>=5,and,18,62,0.5417841618341942,0.7394366197183099,0.6166827323698113,0.2500790354876346,0.9101546201795859,0.016650994556013266,0.011625968830735856
max_bear_body_atr>=1.0 OR rev_days>=6,or,40,40,0.547002384280222,0.7439024390243902,0.9259333476418439,0.4291102596048364,0.7623135432029293,0.02186921700204103,0.01609178813681622
max_bear_body_atr>=1.0 AND rev_days>=6,and,8,72,0.5283788673625691,0.7295597484276729,0.43375109574489723,0.3434999782781462,0.8897203731643297,0.003245700084388181,0.0017490975400988873
max_bear_body_atr>=1.0 OR max_upper_atr>=1.5,or,44,36,0.48123039472675516,0.7402597402597403,0.9808063002220279,0.5385384617498059,0.6770666228894918,-0.04390277255142577,0.012449089372166267
max_bear_body_atr>=1.0 AND max_upper_atr>=1.5,and,8,72,0.5251331672781809,0.7371794871794872,1.9546621729087499,0.6397369590961962,0.7207302534794573,0.0,0.009368836291913207
max_bear_body_atr>=1.0 OR max_upper_atr>=2.0,or,42,38,0.48123039472675516,0.7307692307692307,0.9958594748864904,0.5385384617498059,0.6764152023304824,-0.04390277255142577,0.002958579881656709
max_bear_body_atr>=1.0 AND max_upper_atr>=2.0,and,2,78,0.5319354771909561,0.7321428571428571,0.209102462466206,0.209102462466206,0.8604060347289553,0.006802309912775195,0.004332206255283078
max_bear_body_atr>=1.5 OR max_consec_bear>=2,or,44,36,0.5283788673625691,0.7333333333333333,0.8916307386183765,0.49692737047232505,0.7860589759606209,0.003245700084388181,0.005522682445759264
max_bear_body_atr>=1.5 AND max_consec_bear>=2,and,13,67,0.5587099210112999,0.7441860465116279,0.30975008066461374,0.1583101794497246,0.9478078296291186,0.03357675373311897,0.01637539562405388
max_bear_body_atr>=1.5 OR max_consec_bear>=3,or,31,49,0.5351811772753443,0.7422680412371134,0.8240775688513937,0.3930555553715906,0.8568055305999537,0.010048009997163376,0.014457390349539412
max_bear_body_atr>=1.5 AND max_consec_bear>=3,and,5,75,0.5286897771065678,0.7375,0.32533371344645196,0.1861924325148261,0.8787094275541155,0.003556609828386903,0.009689349112426027
max_bear_body_atr>=1.5 OR max_consec_bear>=4,or,26,54,0.5283788673625691,0.7184466019417476,0.8966535031321613,0.4592224317353316,0.8188311954139765,0.003245700084388181,-0.009364048945826431
max_bear_body_atr>=1.5 AND max_consec_bear>=4,and,1,79,0.5286897771065678,0.7321428571428571,-0.0817307515962583,-0.0817307515962583,0.8558431188023693,0.003556609828386903,0.004332206255283078
max_bear_body_atr>=1.5 OR bear_count>=2,or,46,34,0.547002384280222,0.7428571428571429,0.8629215087672951,0.45302459792089933,0.8186907714851577,0.02186921700204103,0.015046491969568865
max_bear_body_atr>=1.5 AND bear_count>=2,and,16,64,0.5587667561481997,0.7421875,0.36611185724028594,0.209102462466206,0.9636263424679118,0.03363358887001877,0.014376849112425982
max_bear_body_atr>=1.5 OR bear_count>=3,or,38,42,0.5469455491433222,0.7325581395348837,0.9175750948554555,0.4291102596048364,0.7776671911734193,0.021812381865141228,0.004747488647309672
max_bear_body_atr>=1.5 AND bear_count>=3,and,9,71,0.5351811772753443,0.7007299270072993,0.4026886649959552,0.1861924325148261,0.900079966884892,0.010048009997163376,-0.027080723880274715
max_bear_body_atr>=1.5 OR bear_count>=4,or,31,49,0.5587099210112999,0.7448979591836735,0.805845674076079,0.3897550863640954,0.8683399946414792,0.03357675373311897,0.0170873082960995
max_bear_body_atr>=1.5 AND bear_count>=4,and,5,75,0.5286897771065678,0.7329192546583851,0.38394887717402043,0.1861924325148261,0.8748017499722776,0.003556609828386903,0.0051086037708111265
max_bear_body_atr>=1.5 OR max_consec_down>=2,or,39,41,0.5215765574497939,0.7228915662650602,0.9252544193363752,0.5286897771065678,0.766950079992007,-0.003556609828387014,-0.004919084622513781
max_bear_body_atr>=1.5 AND max_consec_down>=2,and,11,69,0.5483871463930441,0.732824427480916,0.41157098803836867,0.3131312523164531,0.9130810835560706,0.023253979114863155,0.005013776593342012
max_bear_body_atr>=1.5 OR max_consec_down>=3,or,28,52,0.5587667561481997,0.7787610619469026,0.7176822475746764,0.2906384154370682,0.9122071673403843,0.03363358887001877,0.050950411059328626
max_bear_body_atr>=1.5 AND max_consec_down>=3,and,5,75,0.5286897771065678,0.7329192546583851,0.35898196271647587,0.1861924325148261,0.8764662109361141,0.003556609828386903,0.0051086037708111265
max_bear_body_atr>=1.5 OR max_consec_down>=4,or,24,56,0.5469455491433222,0.7542372881355932,0.7944821224045157,0.35144316934027425,0.8653982981443313,0.021812381865141228,0.02642663724801919
max_bear_body_atr>=1.5 AND max_consec_down>=4,and,1,79,0.5215765574497939,0.7261904761904762,0.6537468435720255,0.6537468435720255,0.8465332758255557,-0.003556609828387014,-0.0016201746970978537
max_bear_body_atr>=1.5 OR dd_close<=-0.1,or,38,42,0.430487735599473,0.7058823529411765,1.0248250541083685,0.5736226189635184,0.6806315137541173,-0.09464543167870793,-0.0219282979463975
max_bear_body_atr>=1.5 AND dd_close<=-0.1,and,15,65,0.5587099210112999,0.7862068965517242,0.3711256542461693,0.1861924325148261,0.9532767818476675,0.03357675373311897,0.05839624566415014
max_bear_body_atr>=1.5 OR dd_close<=-0.15,or,28,52,0.5283788673625691,0.7452830188679245,0.9208016252281185,0.4592224317353316,0.8028351947577619,0.003245700084388181,0.017472367980350456
max_bear_body_atr>=1.5 AND dd_close<=-0.15,and,13,67,0.5587099210112999,0.7718120805369127,0.37177377994790883,0.1861924325148261,0.9357733805144494,0.03357675373311897,0.04400142964933873
max_bear_body_atr>=1.5 OR dd_close<=-0.2,or,25,55,0.5587099210112999,0.7692307692307693,0.7481220733663139,0.3131312523164531,0.8877604327206013,0.03357675373311897,0.041420118343195256
max_bear_body_atr>=1.5 AND dd_close<=-0.2,and,11,69,0.5587099210112999,0.7682119205298014,0.3416461204163172,0.1861924325148261,0.9242285262204556,0.03357675373311897,0.040401269642227344
max_bear_body_atr>=1.5 OR dd_close<=-0.3,or,24,56,0.5587667561481997,0.7711864406779662,0.7547715215517546,0.2725718723670195,0.8824171270812288,0.03363358887001877,0.04337578979039214
max_bear_body_atr>=1.5 AND dd_close<=-0.3,and,5,75,0.5483871463930441,0.76875,0.12544677996395764,0.1583101794497246,0.8920352231196151,0.023253979114863155,0.04093934911242603
max_bear_body_atr>=1.5 OR dd_low<=-0.2,or,44,36,0.4122883374641424,0.6973684210526315,0.9734496932161093,0.5736226189635184,0.6860580314522811,-0.11284482981403854,-0.03044222983494249
max_bear_body_atr>=1.5 AND dd_low<=-0.2,and,15,65,0.5587099210112999,0.7687074829931972,0.9050137729131897,0.2320124924175859,0.8300718313860473,0.03357675373311897,0.040896832105623226
max_bear_body_atr>=1.5 OR dd_low<=-0.3,or,32,48,0.5283788673625691,0.7575757575757576,0.8837090028537731,0.4592224317353316,0.8177330738014623,0.003245700084388181,0.02976510668818355
max_bear_body_atr>=1.5 AND dd_low<=-0.3,and,10,70,0.5587667561481997,0.7692307692307693,0.27548816426497047,0.17225130598227534,0.9253570570163031,0.03363358887001877,0.041420118343195256
max_bear_body_atr>=1.5 OR dd_low<=-0.4,or,26,54,0.5469455491433222,0.7567567567567568,0.8935785667522046,0.35144316934027425,0.8203117203376593,0.021812381865141228,0.02894610586918278
max_bear_body_atr>=1.5 AND dd_low<=-0.4,and,6,74,0.5417841618341942,0.7692307692307693,0.30039893108563737,0.11876160982493444,0.8882092168550958,0.016650994556013266,0.041420118343195256
max_bear_body_atr>=1.5 OR down_slope>=0.03,or,43,37,0.4408842320037164,0.7105263157894737,0.95393370832855,0.5483871463930441,0.7165061128557644,-0.08424893527446453,-0.017284335098100345
max_bear_body_atr>=1.5 AND down_slope>=0.03,and,17,63,0.5587099210112999,0.7832167832167832,0.4430830435618785,0.2320124924175859,0.9523406967180793,0.03357675373311897,0.05540613232920921
max_bear_body_atr>=1.5 OR down_slope>=0.05,or,37,43,0.4408842320037164,0.7045454545454546,1.0340866589662083,0.5587099210112999,0.6806667267916562,-0.08424893527446453,-0.023265196342119432
max_bear_body_atr>=1.5 AND down_slope>=0.05,and,15,65,0.5587099210112999,0.7862068965517242,0.3942458797652298,0.1861924325148261,0.9479413451894227,0.03357675373311897,0.05839624566415014
max_bear_body_atr>=1.5 OR down_slope>=0.08,or,32,48,0.5283788673625691,0.7346938775510204,0.8903980729809831,0.4743905081508987,0.8132736937166557,0.003245700084388181,0.006883226663446429
max_bear_body_atr>=1.5 AND down_slope>=0.08,and,12,68,0.5587667561481997,0.7880794701986755,0.333658532418264,0.17225130598227534,0.9342054888937024,0.03363358887001877,0.06026881931110151
max_bear_body_atr>=1.5 OR slope_ratio>=0.3,or,35,45,0.5351811772753443,0.7471264367816092,0.8377453732405761,0.4651649638380822,0.8490841682304615,0.010048009997163376,0.019315785894035153
max_bear_body_atr>=1.5 AND slope_ratio>=0.3,and,14,66,0.5469455491433222,0.7785234899328859,0.3996404410146634,0.19516133593365526,0.9384077190846309,0.021812381865141228,0.050712839045311875
max_bear_body_atr>=1.5 OR slope_ratio>=0.5,or,31,49,0.5215765574497939,0.7157894736842105,0.9095943497975206,0.5286897771065678,0.802703077348322,-0.003556609828387014,-0.012021177203363487
max_bear_body_atr>=1.5 AND slope_ratio>=0.5,and,6,74,0.5417841618341942,0.7770700636942676,0.24530825537594272,0.06570480896637085,0.8926760283991252,0.016650994556013266,0.04925941280669355
max_bear_body_atr>=1.5 OR slope_ratio>=1.0,or,26,54,0.5283788673625691,0.7289719626168224,0.785740692642016,0.4592224317353316,0.8722336597240465,0.003245700084388181,0.001161311729248382
max_bear_body_atr>=1.5 AND slope_ratio>=1.0,and,2,78,0.5319354771909561,0.7735849056603774,0.06570480896637085,0.06570480896637085,0.8640828976392074,0.006802309912775195,0.04577425477280339
max_bear_body_atr>=1.5 OR rev_days>=4,or,44,36,0.547002384280222,0.7123287671232876,0.9354934966817795,0.45302459792089933,0.7324489383275732,0.02186921700204103,-0.015481883764286386
max_bear_body_atr>=1.5 AND rev_days>=4,and,14,66,0.5535485337021719,0.7307692307692307,0.427709995569272,0.2725718723670195,0.9324535711488049,0.028415366423991006,0.002958579881656709
max_bear_body_atr>=1.5 OR rev_days>=5,or,34,46,0.5587667561481997,0.77,0.8396658788940714,0.35144316934027425,0.8474181685085326,0.03363358887001877,0.042189349112426
max_bear_body_atr>=1.5 AND rev_days>=5,and,9,71,0.5351811772753443,0.73125,0.4204731844707445,0.2320124924175859,0.8978255911768201,0.010048009997163376,0.003439349112425938
max_bear_body_atr>=1.5 OR rev_days>=6,or,27,53,0.5588235912850996,0.7652173913043478,0.7224342868164532,0.3131312523164531,0.9061160356555982,0.033690424006918684,0.03740674041677383
max_bear_body_atr>=1.5 AND rev_days>=6,and,5,75,0.5215765574497939,0.7239263803680982,0.4754896178440208,0.5286897771065678,0.868699033927611,-0.003556609828387014,-0.0038842705194758187
max_bear_body_atr>=1.5 OR max_upper_atr>=1.5,or,32,48,0.5283788673625691,0.7735849056603774,0.9402626567632607,0.4592224317353316,0.7800306378618038,0.003245700084388181,0.04577425477280339
max_bear_body_atr>=1.5 AND max_upper_atr>=1.5,and,4,76,0.5251331672781809,0.725609756097561,2.5200501845615695,0.850123998874732,0.7559167749413769,0.0,-0.0022008947900130638
max_bear_body_atr>=1.5 OR max_upper_atr>=2.0,or,26,54,0.5283788673625691,0.7478260869565218,0.8923818887255385,0.4592224317353316,0.820887898646795,0.003245700084388181,0.020015436068947734
max_bear_body_atr>=1.5 AND max_upper_atr>=2.0,and,2,78,0.5319354771909561,0.7321428571428571,0.209102462466206,0.209102462466206,0.8604060347289553,0.006802309912775195,0.004332206255283078
max_bear_body_atr>=2.0 OR max_consec_bear>=2,or,40,40,0.5319354771909561,0.7125,0.9138024316816484,0.43434753902946605,0.774444459163125,0.006802309912775195,-0.015310650887573996
max_bear_body_atr>=2.0 AND max_consec_bear>=2,and,7,73,0.5483871463930441,0.7741935483870968,0.274714755621495,0.0513307871350428,0.898724278690965,0.023253979114863155,0.046382897499522735
max_bear_body_atr>=2.0 OR max_consec_bear>=3,or,24,56,0.5251331672781809,0.768595041322314,0.9285503553947807,0.47072135088231737,0.8079404840056463,0.0,0.040784390434740025
max_bear_body_atr>=2.0 AND max_consec_bear>=3,and,2,78,0.5319354771909561,0.7365269461077845,0.052230840459283896,0.052230840459283896,0.8644283840111842,0.006802309912775195,0.008716295220210446
max_bear_body_atr>=2.0 OR max_consec_bear>=4,or,16,64,0.5251331672781809,0.746268656716418,1.1580992556377523,0.4307591993547486,0.7656294928685452,0.0,0.018458005828843937
max_bear_body_atr>=2.0 AND max_consec_bear>=4,and,1,79,0.5286897771065678,0.7321428571428571,-0.0817307515962583,-0.0817307515962583,0.8558431188023693,0.003556609828386903,0.004332206255283078
max_bear_body_atr>=2.0 OR bear_count>=2,or,43,37,0.5588235912850996,0.72,0.8731028825223139,0.4408842320037164,0.8104446401440928,0.033690424006918684,-0.007810650887574044
max_bear_body_atr>=2.0 AND bear_count>=2,and,9,71,0.5483871463930441,0.7727272727272727,0.3583724643831659,0.1861924325148261,0.9056975134414427,0.023253979114863155,0.04491662183969869
max_bear_body_atr>=2.0 OR bear_count>=3,or,33,47,0.5351811772753443,0.7142857142857143,0.9743855383455353,0.3930555553715906,0.7526628269869842,0.010048009997163376,-0.013524936601859716
max_bear_body_atr>=2.0 AND bear_count>=3,and,4,76,0.5319354771909561,0.7361963190184049,0.38848145820902114,0.08371053955023235,0.8681046026441426,0.006802309912775195,0.008385668130830859
max_bear_body_atr>=2.0 OR bear_count>=4,or,24,56,0.5319354771909561,0.7642276422764228,0.9172123170865761,0.3530934038440219,0.8127996432805912,0.006802309912775195,0.036416991388848796
max_bear_body_atr>=2.0 AND bear_count>=4,and,2,78,0.5319354771909561,0.7365269461077845,0.052230840459283896,0.052230840459283896,0.8644283840111842,0.006802309912775195,0.008716295220210446
max_bear_body_atr>=2.0 OR max_consec_down>=2,or,34,46,0.48123039472675516,0.6966292134831461,0.9973650693829694,0.5385384617498059,0.7308578972776081,-0.04390277255142577,-0.031181437404427914
max_bear_body_atr>=2.0 AND max_consec_down>=2,and,6,74,0.5417841618341942,0.7692307692307693,0.3197313120479301,0.11876160982493444,0.886641726506802,0.016650994556013266,0.041420118343195256
max_bear_body_atr>=2.0 OR max_consec_down>=3,or,21,59,0.5351811772753443,0.7898550724637681,0.8096260987391711,0.2681455785576833,0.8564021620384464,0.010048009997163376,0.06204442157619405
max_bear_body_atr>=2.0 AND max_consec_down>=3,and,2,78,0.5319354771909561,0.7365269461077845,0.052230840459283896,0.052230840459283896,0.8644283840111842,0.006802309912775195,0.008716295220210446
max_bear_body_atr>=2.0 OR max_consec_down>=4,or,15,65,0.5286897771065678,0.7702702702702703,0.9958609860032162,0.3131312523164531,0.8091070899037336,0.003556609828386903,0.04245961938269627
max_bear_body_atr>=2.0 AND max_consec_down>=4,and,0,80,0.5251331672781809,0.727810650887574,,,0.8441234454223865,0.0,0.0
max_bear_body_atr>=2.0 OR dd_close<=-0.1,or,35,45,0.4408842320037164,0.7641509433962265,1.0423631527347292,0.5587099210112999,0.6899370064016755,-0.08424893527446453,0.03634029250865245
max_bear_body_atr>=2.0 AND dd_close<=-0.1,and,8,72,0.5417841618341942,0.7677419354838709,0.40551544160785685,0.209102462466206,0.8928576680684456,0.016650994556013266,0.03993128459629691
max_bear_body_atr>=2.0 OR dd_close<=-0.15,or,23,57,0.5351811772753443,0.7709923664122137,0.9820860052876139,0.3131312523164531,0.7884543423188738,0.010048009997163376,0.043181715524639674
max_bear_body_atr>=2.0 AND dd_close<=-0.15,and,8,72,0.5417841618341942,0.7677419354838709,0.40551544160785685,0.209102462466206,0.8928576680684456,0.016650994556013266,0.03993128459629691
max_bear_body_atr>=2.0 OR dd_close<=-0.2,or,20,60,0.5587667561481997,0.7887323943661971,0.7754292224692827,0.2101238987674685,0.8670215197400879,0.03363358887001877,0.060921743478623114
max_bear_body_atr>=2.0 AND dd_close<=-0.2,and,6,74,0.5417841618341942,0.7643312101910829,0.36152861968658795,0.209102462466206,0.883252755617181,0.016650994556013266,0.03652055930350884
max_bear_body_atr>=2.0 OR dd_close<=-0.3,or,15,65,0.5587099210112999,0.785234899328859,0.8992949136973122,0.1882353051173511,0.831391568128173,0.03357675373311897,0.05742424844128502
max_bear_body_atr>=2.0 AND dd_close<=-0.3,and,4,76,0.5417841618341942,0.76875,0.11723093009251592,0.11876160982493444,0.8823809462292219,0.016650994556013266,0.04093934911242603
max_bear_body_atr>=2.0 OR dd_low<=-0.2,or,39,41,0.4200912391952296,0.7425742574257426,1.0163415158137592,0.5587099210112999,0.6803062565135197,-0.10504192808295132,0.01476360653816855
max_bear_body_atr>=2.0 AND dd_low<=-0.2,and,10,70,0.5319354771909561,0.7647058823529411,1.1986270987237886,0.2725718723670195,0.7934800663793292,0.006802309912775195,0.036895231465367107
max_bear_body_atr>=2.0 OR dd_low<=-0.3,or,26,54,0.5469455491433222,0.7829457364341085,0.9261921163314907,0.2725718723670195,0.8046089001698549,0.021812381865141228,0.05513508554653446
max_bear_body_atr>=2.0 AND dd_low<=-0.3,and,6,74,0.5417841618341942,0.7643312101910829,0.36152861968658795,0.209102462466206,0.883252755617181,0.016650994556013266,0.03652055930350884
max_bear_body_atr>=2.0 OR dd_low<=-0.4,or,17,63,0.5351811772753443,0.7801418439716312,1.077345535596297,0.2320124924175859,0.7811905004548235,0.010048009997163376,0.052331193084057204
max_bear_body_atr>=2.0 AND dd_low<=-0.4,and,5,75,0.5351811772753443,0.7643312101910829,0.38743184514038836,0.1861924325148261,0.874569552107853,0.010048009997163376,0.03652055930350884
max_bear_body_atr>=2.0 OR down_slope>=0.03,or,41,39,0.4408842320037164,0.7708333333333334,0.9750157933705251,0.5483871463930441,0.7065186693743437,-0.08424893527446453,0.04302268244575935
max_bear_body_atr>=2.0 AND down_slope>=0.03,and,9,71,0.5351811772753443,0.7662337662337663,0.4213900754728776,0.2320124924175859,0.8977093655568315,0.010048009997163376,0.03842311534619225
max_bear_body_atr>=2.0 OR down_slope>=0.05,or,35,45,0.4408842320037164,0.7592592592592593,1.0633629843375312,0.5587099210112999,0.6736038040439409,-0.08424893527446453,0.03144860837168528
max_bear_body_atr>=2.0 AND down_slope>=0.05,and,7,73,0.5483871463930441,0.7692307692307693,0.3105410193117732,0.1861924325148261,0.8952888835425822,0.023253979114863155,0.041420118343195256
max_bear_body_atr>=2.0 OR down_slope>=0.08,or,27,53,0.5351811772753443,0.782258064516129,0.9459055777035578,0.4200912391952296,0.7922721704866957,0.010048009997163376,0.054447413628554986
max_bear_body_atr>=2.0 AND down_slope>=0.08,and,7,73,0.5483871463930441,0.7692307692307693,0.3105410193117732,0.1861924325148261,0.8952888835425822,0.023253979114863155,0.041420118343195256
max_bear_body_atr>=2.0 OR slope_ratio>=0.3,or,31,49,0.5351811772753443,0.7946428571428571,0.8556881612791041,0.3131312523164531,0.8368069925334429,0.010048009997163376,0.06683220625528308
max_bear_body_atr>=2.0 AND slope_ratio>=0.3,and,8,72,0.5319354771909561,0.7612903225806451,0.4507897808426341,0.2725718723670195,0.8878271859312479,0.006802309912775195,0.03347967169307109
max_bear_body_atr>=2.0 OR slope_ratio>=0.5,or,23,57,0.5286897771065678,0.7642276422764228,1.0229380995848125,0.3131312523164531,0.7719701639182497,0.003556609828386903,0.036416991388848796
max_bear_body_atr>=2.0 AND slope_ratio>=0.5,and,4,76,0.5319354771909561,0.7625,0.33957377357398894,0.14167163977631436,0.8706786913091443,0.006802309912775195,0.03468934911242594
max_bear_body_atr>=2.0 OR slope_ratio>=1.0,or,17,63,0.5286897771065678,0.7703703703703704,0.925054932250468,0.3131312523164531,0.8222847902465551,0.003556609828386903,0.042559719482796354
max_bear_body_atr>=2.0 AND slope_ratio>=1.0,and,1,79,0.5286897771065678,0.7592592592592593,0.0513307871350428,0.0513307871350428,0.8541587955272896,0.003556609828386903,0.03144860837168528
max_bear_body_atr>=2.0 OR rev_days>=4,or,40,40,0.547002384280222,0.6835443037974683,0.9786378509587585,0.45302459792089933,0.7096090398860146,0.02186921700204103,-0.044266347090105684
max_bear_body_atr>=2.0 AND rev_days>=4,and,8,72,0.5417841618341942,0.7677419354838709,0.40259209529820106,0.209102462466206,0.8931824843250737,0.016650994556013266,0.03993128459629691
max_bear_body_atr>=2.0 OR rev_days>=5,or,29,51,0.5587099210112999,0.784,0.9014718958753923,0.3131312523164531,0.8115135422236187,0.03357675373311897,0.05618934911242601
max_bear_body_atr>=2.0 AND rev_days>=5,and,4,76,0.5319354771909561,0.7349397590361446,0.351702642754149,0.209102462466206,0.8700403297733464,0.006802309912775195,0.007129108148570595
max_bear_body_atr>=2.0 OR rev_days>=6,or,22,58,0.5587667561481997,0.7785714285714286,0.7772623110014627,0.2725718723670195,0.8694845653751507,0.03363358887001877,0.05076077768385456
max_bear_body_atr>=2.0 AND rev_days>=6,and,0,80,0.5251331672781809,0.727810650887574,,,0.8441234454223865,0.0,0.0
max_bear_body_atr>=2.0 OR max_upper_atr>=1.5,or,22,58,0.5251331672781809,0.7883211678832117,1.1502273647814631,0.4307591993547486,0.7280150622172196,0.0,0.0605105169956377
max_bear_body_atr>=2.0 AND max_upper_atr>=1.5,and,4,76,0.5251331672781809,0.725609756097561,2.5200501845615695,0.850123998874732,0.7559167749413769,0.0,-0.0022008947900130638
max_bear_body_atr>=2.0 OR max_upper_atr>=2.0,or,16,64,0.5251331672781809,0.7671232876712328,1.1511578822269901,0.4307591993547486,0.7673648362212357,0.0,0.039312636783658816
max_bear_body_atr>=2.0 AND max_upper_atr>=2.0,and,2,78,0.5319354771909561,0.7321428571428571,0.209102462466206,0.209102462466206,0.8604060347289553,0.006802309912775195,0.004332206255283078
max_bear_body_atr>=2.5 OR max_consec_bear>=2,or,37,43,0.5351811772753443,0.7108433734939759,0.9390577950831106,0.4035301142208499,0.7624357492026939,0.010048009997163376,-0.016967277393598157
max_bear_body_atr>=2.5 AND max_consec_bear>=2,and,6,74,0.5417841618341942,0.7407407407407407,0.3119454170359037,0.0954039247888554,0.8872730152915609,0.016650994556013266,0.012930089853166682
max_bear_body_atr>=2.5 OR max_consec_bear>=3,or,20,60,0.5251331672781809,0.7251908396946565,1.0213459446574427,0.4907954361436637,0.7850492790107012,0.0,-0.0026198111929175427
max_bear_body_atr>=2.5 AND max_consec_bear>=3,and,2,78,0.5319354771909561,0.7365269461077845,0.052230840459283896,0.052230840459283896,0.8644283840111842,0.006802309912775195,0.008716295220210446
max_bear_body_atr>=2.5 OR max_consec_bear>=4,or,12,68,0.5251331672781809,0.7083333333333334,1.3892748711565133,0.5885595679758981,0.747920252645776,0.0,-0.019477317554240647
max_bear_body_atr>=2.5 AND max_consec_bear>=4,and,1,79,0.5286897771065678,0.7321428571428571,-0.0817307515962583,-0.0817307515962583,0.8558431188023693,0.003556609828386903,0.004332206255283078
max_bear_body_atr>=2.5 OR bear_count>=2,or,41,39,0.5483871463930441,0.7142857142857143,0.8977268657792463,0.4408842320037164,0.7877711317138929,0.023253979114863155,-0.013524936601859716
max_bear_body_atr>=2.5 AND bear_count>=2,and,7,73,0.5483871463930441,0.7407407407407407,0.3005264278047154,0.1861924325148261,0.8962491868377795,0.023253979114863155,0.012930089853166682
max_bear_body_atr>=2.5 OR bear_count>=3,or,29,51,0.5351811772753443,0.6633663366336634,1.04470459065782,0.3930555553715906,0.730067500092434,0.010048009997163376,-0.06444431425391062
max_bear_body_atr>=2.5 AND bear_count>=3,and,4,76,0.5319354771909561,0.7361963190184049,0.38848145820902114,0.08371053955023235,0.8681046026441426,0.006802309912775195,0.008385668130830859
max_bear_body_atr>=2.5 OR bear_count>=4,or,20,60,0.5319354771909561,0.7218045112781954,1.0077402986875972,0.3530934038440219,0.7895844943339831,0.006802309912775195,-0.006006139609378569
max_bear_body_atr>=2.5 AND bear_count>=4,and,2,78,0.5319354771909561,0.7365269461077845,0.052230840459283896,0.052230840459283896,0.8644283840111842,0.006802309912775195,0.008716295220210446
max_bear_body_atr>=2.5 OR max_consec_down>=2,or,31,49,0.5215765574497939,0.6956521739130435,1.035595274510649,0.5286897771065678,0.7229882066114451,-0.003556609828387014,-0.03215847697453056
max_bear_body_atr>=2.5 AND max_consec_down>=2,and,5,75,0.5351811772753443,0.7361963190184049,0.3734114170305075,0.1861924325148261,0.8755042473151785,0.010048009997163376,0.008385668130830859
max_bear_body_atr>=2.5 OR max_consec_down>=3,or,17,63,0.5351811772753443,0.75,0.890815202188042,0.2681455785576833,0.8315240824856223,0.010048009997163376,0.022189349112425982
max_bear_body_atr>=2.5 AND max_consec_down>=3,and,2,78,0.5319354771909561,0.7365269461077845,0.052230840459283896,0.052230840459283896,0.8644283840111842,0.006802309912775195,0.008716295220210446
max_bear_body_atr>=2.5 OR max_consec_down>=4,or,11,69,0.5286897771065678,0.7341772151898734,1.1890568321565782,0.3131312523164531,0.78913406492853,0.003556609828386903,0.006366564302299427
max_bear_body_atr>=2.5 AND max_consec_down>=4,and,0,80,0.5251331672781809,0.727810650887574,,,0.8441234454223865,0.0,0.0
max_bear_body_atr>=2.5 OR dd_close<=-0.1,or,33,47,0.4408842320037164,0.7592592592592593,1.0832147846728828,0.5885353169157369,0.6762508029699106,-0.08424893527446453,0.03144860837168528
max_bear_body_atr>=2.5 AND dd_close<=-0.1,and,6,74,0.5417841618341942,0.7361963190184049,0.3537427246745615,0.209102462466206,0.88388404440194,0.016650994556013266,0.008385668130830859
max_bear_body_atr>=2.5 OR dd_close<=-0.15,or,21,59,0.5351811772753443,0.7669172932330827,1.040540746195463,0.3131312523164531,0.7742122027743423,0.010048009997163376,0.039106642345508646
max_bear_body_atr>=2.5 AND dd_close<=-0.15,and,6,74,0.5417841618341942,0.7361963190184049,0.3537427246745615,0.209102462466206,0.88388404440194,0.016650994556013266,0.008385668130830859
max_bear_body_atr>=2.5 OR dd_close<=-0.2,or,17,63,0.5587099210112999,0.7862068965517242,0.805977976482048,0.1861924325148261,0.854416667199938,0.03357675373311897,0.05839624566415014
max_bear_body_atr>=2.5 AND dd_close<=-0.2,and,5,75,0.5351811772753443,0.7317073170731707,0.42356818619689696,0.2320124924175859,0.8721604627040859,0.010048009997163376,0.0038966661855966978
max_bear_body_atr>=2.5 OR dd_close<=-0.3,or,12,68,0.5535485337021719,0.7828947368421053,0.9735387380224036,0.17225130598227534,0.8212854526106189,0.028415366423991006,0.05508408595453129
max_bear_body_atr>=2.5 AND dd_close<=-0.3,and,3,77,0.5351811772753443,0.7365269461077845,0.13919764441167362,0.1861924325148261,0.8715880870202066,0.010048009997163376,0.008716295220210446
max_bear_body_atr>=2.5 OR dd_low<=-0.2,or,38,42,0.4122883374641424,0.7352941176470589,1.0381337845162966,0.5736226189635184,0.6685902814802775,-0.11284482981403854,0.007483466759484858
